"crop_name","year","country_iso2","country_name","c_area_harvested","c_production","clp_import_quantity","clp_import_value","clp_export_quantity","clp_export_value","fs_food_supply_quantity_g","fs_food_supply_kcal","fs_protein_supply_quantity","fs_fat_supply_quantity","vap_gross_production_value_us","cu_amount_countries","gp_index_crops","gp_index_crops_lives_products","gp_index_custom","gp_index_food_supply","gp_index_value_agricultural_production","compose_index"
"Garlic","2011","","World",1384930,23087524,1848279,2355483,1975097,2834921,286.58,71,3.82,0.6,17641.197828,1,0.00140574020680352,0.00147547472923524,0.4,0.0513643121607486,0.0201997535816204,0.474445280678408
"Garlic","2012","","World",1445916,23408086,1640119,1819741,1755649,1989889,296.09,73,3.93,0.61,15540.142051,1,0.00143104004304501,0.00108247777318551,0.4,0.053019801980198,0.017793944933852,0.473327264730281
"Garlic","2013","","World",1429582,24249960,1830644,2119036,1970505,2040452,NA,NA,NA,NA,15303.429693,1,0.00147304859196341,0.00113031155087896,0.4,NA,0.0175228980420254,0.420126258184868
"Giant cabuya","2010","","World",375939,276134,NA,NA,NA,NA,NA,NA,NA,NA,83.921461,1,6.65168234222474e-05,NA,0.4,NA,9.58383132212717e-05,0.400162355136644
"Giant cabuya","2011","","World",382836,281306,NA,NA,NA,NA,NA,NA,NA,NA,102.302727,1,6.77436365334893e-05,NA,0.4,NA,0.000116885735752278,0.400184629372286
"Giant cabuya","2012","","World",389075,284142,NA,NA,NA,NA,NA,NA,NA,NA,93.506102,1,6.87565155230403e-05,NA,0.4,NA,0.000106813182358958,0.400175569697882
"Giant cabuya","2013","","World",387491,285396,NA,NA,NA,NA,NA,NA,NA,NA,89.382532,1,6.86031627357347e-05,NA,0.4,NA,0.000102091498872838,0.400170694661609
"Ginger","2010","","World",263704,1718410,457238,578982,460852,624352,1.8,6,0.19,0.16,1720.346904,1,0.000126820610777701,0.000331805826481973,0.4,0.00109436237463249,0.00196962316238839,0.403522611974281
"Ginger","2011","","World",307292,2364813,552792,687219,547984,643374,2.09,7,0.23,0.19,2437.885434,1,0.000166846134588175,0.000353062012021717,0.4,0.00129185047659049,0.00279123885649712,0.404602997479698
"Ginger","2012","","World",367692,2460918,647902,538751,646129,469403,2.04,7,0.22,0.19,1863.342095,1,0.000180261788069583,0.000290995309221973,0.4,0.00128340681271586,0.00213335944719483,0.403888023357202
"Ginger","2013","","World",372691,2445146,618927,732911,602653,666777,NA,NA,NA,NA,2567.152292,1,0.000180124496969215,0.000372190589449739,0.4,NA,0.00293925554803413,0.403491570634453
"Gooseberries","2010","","World",30803,158565,457,1853,155,1179,65.96,28,0.34,0.33,367.330629,1,1.25526778921412e-05,5.71063047288132e-07,0.4,0.0127708560169716,0.000420355270217434,0.413204335028128
"Gooseberries","2011","","World",30391,165625,324,2568,215,2435,68.08,29,0.35,0.34,463.576978,1,1.28668888112305e-05,1.09477094548142e-06,0.4,0.0131783723157509,0.000530561910743159,0.413722895886251
"Gooseberries","2012","","World",29429,164672,218,2735,1014,3763,70.36,30,0.36,0.35,479.070729,1,1.26835928614144e-05,1.65322886517095e-06,0.4,0.013612908338929,0.00054830299146563,0.414175548152121
"Gooseberries","2013","","World",29080,167509,841,3976,876,3673,NA,NA,NA,NA,472.972062,1,1.27844595657852e-05,1.69948220837534e-06,0.4,NA,0.000541319728113426,0.400555803669888
"Grapefruits","2010","","World",319631,7577561,1419775,1330057,1464634,1186904,2.9,1,0.01,0,3062.87934,1,0.00044266636005589,0.000705957056504155,0.4,0.000488043771953526,0.00350688656100704,0.405143553749521
"Grapefruits","2011","","World",324194,7926287,1403005,1428319,1434436,1237314,2.96,1,0.01,0,4029.665982,1,0.000461635808355329,0.000725415014157594,0.4,0.00049817616860308,0.00461390318061893,0.406299130171735
"Grapefruits","2012","","World",321528,8240840,1389187,1447731,1397898,1207782,3.18,1,0.01,0,4021.399994,1,0.000477807464880619,0.000710787040050665,0.4,0.000535328289651446,0.00460443823179157,0.406328361026374
"Grapefruits","2013","","World",320898,8491232,1454888,1492358,1408233,1224343,NA,NA,NA,NA,5012.481297,1,0.000490887090592884,0.000726904528460082,0.4,NA,0.00573927339204775,0.406957065011101
"Grapes","2010","","World",7010212,67125509,23943489,66486204,25462758,64965604,19.71,12,0.06,0.03,54457.338219,1,0.00450025738467805,0.0312977773592008,0.4,0.00347531841808877,0.0623559827972922,0.50162933595926
"Grapes","2011","","World",6981912,69534935,26045781,77425985,27060685,75104744,20.45,13,0.06,0.03,72119.45754,1,0.00462303892774471,0.0359591741115489,0.4,0.00360028464343327,0.082579948227211,0.526762445909938
"Grapes","2012","","World",6971403,68867023,26399023,78506099,26853632,76384261,21.01,12,0.06,0.03,64805.466625,1,0.00458646192271821,0.0365594328376833,0.4,0.00369485367882911,0.0742050812743064,0.519045829713537
"Grapes","2013","","World",7094262,76587641,26144469,82749440,26785301,80938420,NA,NA,NA,NA,67905.589359,1,0.00500945906934108,0.0384894528512198,0.4,NA,0.0777548690354148,0.521253780955976
"Grasspea","2010","","World",4832256,3595071,NA,NA,NA,NA,NA,NA,NA,NA,2323.360526,1,0.000857990391603935,NA,0.4,NA,0.00266010239783314,0.403518092789437
"Grasspea","2011","","World",4996230,3640423,NA,NA,NA,NA,NA,NA,NA,NA,2533.337487,1,0.000883076335082987,NA,0.4,NA,0.00290053599038023,0.403783612325463
"Grasspea","2012","","World",5877968,4217669,NA,NA,NA,NA,NA,NA,NA,NA,3029.011416,1,0.00103550154711942,NA,0.4,NA,0.00346810617957542,0.404503607726695
"Grasspea","2013","","World",6044349,4562293,NA,NA,NA,NA,NA,NA,NA,NA,3269.198798,1,0.00107665792003134,NA,0.4,NA,0.00374313213891741,0.404819790058949
"Groundnuts","2010","","World",26141034,43450744,2076384,2272306,1711184,1845941,6.26,40,1.03,3.76,25912.273891,1,0.0059038569155821,0.00107995455250913,0.4,0.0196693193704672,0.0296705284827646,0.456323659321323
"Groundnuts","2011","","World",25101003,40864277,2153076,2926511,2092146,2829777,5.95,38,0.99,3.57,32168.011782,1,0.00562386234889045,0.00151488091306396,0.4,0.0186763745950385,0.0368336454647562,0.462648763321749
"Groundnuts","2012","","World",25563601,42020180,1981623,3487627,2001083,3234256,6.2,39,1.05,3.69,35968.897943,1,0.00574868904617636,0.00166596883328681,0.4,0.0193126523203523,0.041185840630357,0.467913150830172
"Groundnuts","2013","","World",27256666,46418008,2093707,3221293,2063370,2889334,NA,NA,NA,NA,24960.413931,1,0.00621434212132885,0.00153246747731089,0.4,NA,0.028580603622939,0.436327413221579
"Guavas","2010","","World",4998207,37539772,1018569,1172802,1349464,1156038,65.96,28,0.34,0.33,29790.472339,1,0.00266594482864151,0.000637848852046651,0.4,0.0127708560169716,0.0341112498886868,0.450185899586347
"Guavas","2011","","World",5202368,40083200,1098288,1334864,1438886,1371521,68.08,29,0.35,0.34,34588.340279,1,0.0028279555395082,0.000741700925859811,0.4,0.0131783723157509,0.0396050365397885,0.456353065320907
"Guavas","2012","","World",5438753,42418914,1116492,1359168,1483611,1464013,70.36,30,0.36,0.35,33036.074627,1,0.0029835048237603,0.000784090484774777,0.4,0.013612908338929,0.0378276186482237,0.455208122295688
"Guavas","2013","","World",5582728,44510869,1189101,1652571,1648185,1689744,NA,NA,NA,NA,33152.868662,1,0.00311344250770248,0.000891392818410778,0.4,NA,0.0379613533650678,0.441966188691181
"Guayule","2010","","World",NA,32652,NA,NA,NA,NA,NA,NA,NA,NA,22.953075,1,NA,NA,0.4,NA,2.60266157475772e-05,0.400026026615748
"Guayule","2011","","World",NA,38803,NA,NA,NA,NA,NA,NA,NA,NA,38.705732,1,NA,NA,0.4,NA,4.40641561359824e-05,0.400044064156136
"Guayule","2012","","World",NA,48204,NA,NA,NA,NA,NA,NA,NA,NA,51.78589,1,NA,NA,0.4,NA,5.90415582473672e-05,0.400059041558247
"Guayule","2013","","World",NA,51957,NA,NA,NA,NA,NA,NA,NA,NA,58.259854,1,NA,NA,0.4,NA,6.64545544881335e-05,0.400066454554488
"Gutta-percha","2010","","World",NA,32652,NA,NA,NA,NA,NA,NA,NA,NA,22.953075,1,NA,NA,0.4,NA,2.60266157475772e-05,0.400026026615748
"Gutta-percha","2011","","World",NA,38803,NA,NA,NA,NA,NA,NA,NA,NA,38.705732,1,NA,NA,0.4,NA,4.40641561359824e-05,0.400044064156136
"Gutta-percha","2012","","World",NA,48204,NA,NA,NA,NA,NA,NA,NA,NA,51.78589,1,NA,NA,0.4,NA,5.90415582473672e-05,0.400059041558247
"Gutta-percha","2013","","World",NA,51957,NA,NA,NA,NA,NA,NA,NA,NA,58.259854,1,NA,NA,0.4,NA,6.64545544881335e-05,0.400066454554488
"Hazelnuts","2010","","World",607485,854593,216720,1357000,197049,1160973,6.02,15,0.4,1.15,2274.763867,1,0.000128991054426095,0.000530471226653751,0.4,0.00670799770466104,0.00260445691533111,0.409971916901072
"Hazelnuts","2011","","World",624457,744725,213266,1462907,209535,1450334,6.34,16,0.42,1.24,2210.773582,1,0.000125563314414346,0.000654837461754225,0.4,0.0072075817079141,0.00253118499998673,0.410519167484069
"Hazelnuts","2012","","World",601548,923994,205642,1427811,217726,1416000,6.39,16,0.42,1.23,2658.785189,1,0.000131818562700468,0.000638983679291677,0.4,0.00716652042129368,0.00304417956691831,0.410981502230204
"Hazelnuts","2013","","World",633133,869072,238248,1592352,236967,1479261,NA,NA,NA,NA,2295.112916,1,0.000133303226936942,0.000670729065326576,0.4,NA,0.00262775754285084,0.403431789835114
"Hemp","2010","","World",59778,117338,0,0,0,0,0.34,1,0.07,0.09,20.721087,1,1.43961555279663e-05,0,0.4,0.000501272736027993,2.34708834862555e-05,0.400539139775042
"Hemp","2011","","World",60088,120860,0,0,0,0,0.38,1,0.08,0.09,35.744076,1,1.46242770829853e-05,0,0.4,0.000508027667127696,4.06729193613505e-05,0.400563324863572
"Hemp","2012","","World",65639,168286,0,0,0,0,0.38,1,0.08,0.09,35.156248,1,1.78866689323315e-05,0,0.4,0.000508027667127696,3.99998283842896e-05,0.400565914164444
"Hemp","2013","","World",66008,148516,0,0,0,0,NA,NA,NA,NA,37.300663,1,1.68981505270533e-05,0,0.4,NA,4.24552854016043e-05,0.400059353435929
"Hops","2010","","World",77458,126178,40645,337849,41044,327201,NA,NA,NA,NA,580.432282,1,1.73086849257778e-05,0.000146713906800189,0.4,NA,0.000664366783502044,0.400828389375228
"Hops","2011","","World",76527,127671,40941,339851,36489,333923,NA,NA,NA,NA,576.870767,1,1.72583034515248e-05,0.000149654378315512,0.4,NA,0.000660288679683976,0.400827201361451
"Hops","2012","","World",75243,111715,42267,324922,38827,305071,NA,NA,NA,NA,403.052902,1,1.6241497079958e-05,0.000137387956091742,0.4,NA,0.000461258969320585,0.400614888422492
"Hops","2013","","World",77334,117252,43244,344398,38126,324865,NA,NA,NA,NA,443.59515,1,1.68221448908542e-05,0.000146061034590948,0.4,NA,0.000507681768708443,0.40067056494819
"Horseradish","2010","","World",18400753,259721091,2399248,2480279,3251236,3268037,283.67,71,3.79,0.59,77665.050267,1,0.0162048267894583,0.00173757695124737,0.4,0.0508233859727502,0.0889299152702887,0.557695704983745
"Horseradish","2011","","World",18372783,260792753,2608363,2709243,3375853,3295271,286.58,71,3.82,0.6,89418.891726,1,0.0162573077966097,0.00177788477971017,0.4,0.0513643121607486,0.102388621952953,0.571788126690022
"Horseradish","2012","","World",19028297,271900678,2451482,2586994,3002047,3004214,296.09,73,3.93,0.61,92384.308643,1,0.0169321687834934,0.00163089025537678,0.4,0.053019801980198,0.105784165156163,0.577367026175232
"Horseradish","2013","","World",19757918,277946312,2625756,3170254,2883011,3301102,NA,NA,NA,NA,95421.558641,1,0.0173510891901523,0.00178277574923765,0.4,NA,0.109261960648607,0.528395825587997
"Huckleberry","2010","","World",114558,769929,NA,NA,NA,NA,65.96,28,0.34,0.33,770.043014,1,5.62965329760756e-05,NA,0.4,0.0127708560169716,0.00088148007661349,0.413708632626561
"Huckleberry","2011","","World",116341,846411,NA,NA,NA,NA,68.08,29,0.35,0.34,942.312593,1,6.05651778743327e-05,NA,0.4,0.0131783723157509,0.00107873692597586,0.414317674419601
"Huckleberry","2012","","World",120221,866582,NA,NA,NA,NA,70.36,30,0.36,0.35,980.794608,1,6.21630286812653e-05,NA,0.4,0.013612908338929,0.00112280066073436,0.414797872028345
"Huckleberry","2013","","World",116017,869086,NA,NA,NA,NA,NA,NA,NA,NA,933.842574,1,6.17126854437175e-05,NA,0.4,NA,0.00106903835196367,0.401130751037407
"Jack bean","2010","","World",4832256,3595071,NA,NA,NA,NA,NA,NA,NA,NA,2323.360526,1,0.000857990391603935,NA,0.4,NA,0.00266010239783314,0.403518092789437
"Jack bean","2011","","World",4996230,3640423,NA,NA,NA,NA,NA,NA,NA,NA,2533.337487,1,0.000883076335082987,NA,0.4,NA,0.00290053599038023,0.403783612325463
"Jack bean","2012","","World",5877968,4217669,NA,NA,NA,NA,NA,NA,NA,NA,3029.011416,1,0.00103550154711942,NA,0.4,NA,0.00346810617957542,0.404503607726695
"Jack bean","2013","","World",6044349,4562293,NA,NA,NA,NA,NA,NA,NA,NA,3269.198798,1,0.00107665792003134,NA,0.4,NA,0.00374313213891741,0.404819790058949
"Jackfruit","2010","","World",2900373,20215994,762573,644135,580010,353614,65.96,28,0.34,0.33,10294.620887,1,0.00146454403562785,0.000256701252071727,0.4,0.0127708560169716,0.0117875740813739,0.426279675386045
"Jackfruit","2011","","World",3164798,20843720,811232,755461,646342,399423,68.08,29,0.35,0.34,12555.026886,1,0.00153416084753349,0.000283109708746935,0.4,0.0131783723157509,0.0143758463011751,0.429371489173206
"Jackfruit","2012","","World",3194968,22546163,925943,995019,820875,525894,70.36,30,0.36,0.35,13363.450215,1,0.00162786052457305,0.000353338445153413,0.4,0.013612908338929,0.0153015294064294,0.430895636715085
"Jackfruit","2013","","World",3207702,23243400,976575,1180320,841345,584348,NA,NA,NA,NA,13489.645919,1,0.00166628761906341,0.000385471735324011,0.4,NA,0.0154460294807815,0.417497788835169
"Japanese millet","2010","","World",36016793,32805831,404750,151767,382999,125300,9.58,29,0.76,0.3,10175.829125,1,0.00671132822315817,0.000109333509989413,0.4,0.00310126578045538,0.011651551872239,0.421573479385842
"Japanese millet","2011","","World",33977510,27058875,335675,151255,384395,145625,9.18,27,0.73,0.28,9076.185389,1,0.00612679976670029,0.000108668831792888,0.4,0.00293470656846825,0.010392407570363,0.419562582737324
"Japanese millet","2012","","World",31252411,26649147,343168,146524,368144,129610,9.02,27,0.71,0.28,9792.355746,1,0.00572798238188795,0.000102782842055644,0.4,0.00290768684406944,0.0112124566414096,0.419950908709423
"Japanese millet","2013","","World",31216989,26413944,348129,170993,280492,117230,NA,NA,NA,NA,8938.717089,1,0.00571071030853755,9.81192973059999e-05,0.4,NA,0.0102349998382341,0.416043829444078
"Jelutong","2010","","World",NA,32652,NA,NA,NA,NA,NA,NA,NA,NA,22.953075,1,NA,NA,0.4,NA,2.60266157475772e-05,0.400026026615748
"Jelutong","2011","","World",NA,38803,NA,NA,NA,NA,NA,NA,NA,NA,38.705732,1,NA,NA,0.4,NA,4.40641561359824e-05,0.400044064156136
"Jelutong","2012","","World",NA,48204,NA,NA,NA,NA,NA,NA,NA,NA,51.78589,1,NA,NA,0.4,NA,5.90415582473672e-05,0.400059041558247
"Jelutong","2013","","World",NA,51957,NA,NA,NA,NA,NA,NA,NA,NA,58.259854,1,NA,NA,0.4,NA,6.64545544881335e-05,0.400066454554488
"Jerusalem artichoke","2010","","World",1218971,8950085,150870,157835,137478,101979,5.12,6,0.08,0.01,2069.069745,1,0.000639348087693554,6.46003972177338e-05,0.4,0.00091244739848208,0.00236892737683912,0.403985323260233
"Jerusalem artichoke","2011","","World",1257843,9400643,161930,178870,157844,110144,5.28,6,0.08,0.01,2452.447779,1,0.000668422217588182,6.96334321219069e-05,0.4,0.000939467122880891,0.00280791343311537,0.404485436205706
"Jerusalem artichoke","2012","","World",1273960,9798676,141226,154375,188810,148987,5.48,6,0.08,0.01,2908.690011,1,0.000691584045487798,8.35638244523917e-05,0.4,0.000973241778379405,0.00333033245655986,0.405078722104879
"Jerusalem artichoke","2013","","World",1286432,9809301,148880,180834,161957,146925,NA,NA,NA,NA,2707.665689,1,0.000693869425949941,8.37195130224263e-05,0.4,NA,0.00310015006084549,0.403877738999818
"Jicama","2010","","World",4832256,3595071,NA,NA,NA,NA,NA,NA,NA,NA,2323.360526,1,0.000857990391603935,NA,0.4,NA,0.00266010239783314,0.403518092789437
"Jicama","2011","","World",4996230,3640423,NA,NA,NA,NA,NA,NA,NA,NA,2533.337487,1,0.000883076335082987,NA,0.4,NA,0.00290053599038023,0.403783612325463
"Jicama","2012","","World",5877968,4217669,NA,NA,NA,NA,NA,NA,NA,NA,3029.011416,1,0.00103550154711942,NA,0.4,NA,0.00346810617957542,0.404503607726695
"Jicama","2013","","World",6044349,4562293,NA,NA,NA,NA,NA,NA,NA,NA,3269.198798,1,0.00107665792003134,NA,0.4,NA,0.00374313213891741,0.404819790058949
"Jojoba","2010","","World",311,154,NA,NA,NA,NA,0.34,1,0.07,0.09,NA,1,1.23202817011098e-09,NA,0.4,0.000501272736027993,NA,0.400501273968056
"Jojoba","2011","","World",309,152,NA,NA,NA,NA,0.38,1,0.08,0.09,NA,1,8.49971591818524e-10,NA,0.4,0.000508027667127696,NA,0.400508028517099
"Jojoba","2012","","World",307,151,NA,NA,NA,NA,0.38,1,0.08,0.09,NA,1,5.20499940482377e-10,NA,0.4,0.000508027667127696,NA,0.400508028187628
"Jojoba","2013","","World",304,149,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,0.4,NA,NA,0.4
"Jujube","2010","","World",4539566,28282688,1984150,1889942,1948145,1651048,65.96,28,0.34,0.33,9823.729645,1,0.00211566594059493,0.0009832764004265,0.4,0.0127708560169716,0.0112483812457703,0.427118179603763
"Jujube","2011","","World",4833356,29331448,2444537,2452088,2396751,2119691,68.08,29,0.35,0.34,11227.146752,1,0.00221148818396741,0.00124833532395876,0.4,0.0131783723157509,0.0128553604842119,0.429493556307889
"Jujube","2012","","World",5040661,30532406,2463747,2604108,2385596,2161214,70.36,30,0.36,0.35,11228.12823,1,0.00230334047387379,0.00126887290391189,0.4,0.013612908338929,0.0128564843231341,0.430041606039849
"Jujube","2013","","World",5117804,31536972,2523807,2858010,2379246,2326015,NA,NA,NA,NA,11305.770503,1,0.002366845439896,0.00134817464554388,0.4,NA,0.0129453884130972,0.416660408498537
"Jute","2010","","World",1224989,2825027,764776,570256,751211,522361,NA,NA,NA,NA,1237.402323,1,0.000318095512314049,0.000329804001473877,0.4,NA,0.00141662868119395,0.402064528194982
"Jute","2011","","World",1548092,3579263,975958,684180,942512,581472,NA,NA,NA,NA,1402.314989,1,0.000402488422935518,0.00038414669103772,0.4,NA,0.00160546151577764,0.402392096629751
"Jute","2012","","World",1596201,3453579,1017271,564143,950506,473336,NA,NA,NA,NA,1104.901218,1,0.000402539710687535,0.000343136002182549,0.4,NA,0.00126490862324145,0.402010584336112
"Jute","2013","","World",1513526,3418329,709043,460874,680894,374054,NA,NA,NA,NA,1114.129968,1,0.000389240287043274,0.000258209133577479,0.4,NA,0.0012754759802822,0.401922925400903
"Kaniwa","2010","","World",4573353,5624483,NA,NA,NA,NA,2.12,6,0.18,0.02,1568.32234,1,0.000928863471587138,NA,0.4,0.000455332516499421,0.00179554781667498,0.403179743804762
"Kaniwa","2011","","World",3800556,4869357,NA,NA,NA,NA,2.17,7,0.18,0.02,1188.215668,1,0.000782166611064045,NA,0.4,0.000463776180374049,0.00136030762525189,0.40260625041669
"Kaniwa","2012","","World",3949220,5476533,NA,NA,NA,NA,2.06,6,0.17,0.02,1782.852482,1,0.000834676460670271,NA,0.4,0.000445200119849867,0.00204119501770623,0.403321071598226
"Kaniwa","2013","","World",4260313,6150540,NA,NA,NA,NA,NA,NA,NA,NA,1980.689669,1,0.000913187830407062,NA,0.4,NA,0.00226772799248255,0.40318091582289
