food	Cladosiphon okamuranus Tokida	
food	Coccoloba laurifolia Jacq.	
food	Coccoloba uvifera (L.) L.	horse wood
food	Coprinus comatus (Müll.) Pers.	horsetail fungus
food	Coprinus fomentarius Fr.	
food	Cordeauxia edulis Hemsl.	yeheb-nut bush
food	Corylus avellana var. avellana	filbert
food	Corylus heterophylla Fisch. ex Trautv.	
food	Corylus maxima Mill.	giant filbert
food	Crataegus aestivalis (Walt.) Torrey & Gray, , p.p.,  excl. C. opaca Hook. & Arnott (1835).	jellymaker (North America)
food	Crataegus altaica (Loud.) Lange, , p.p., excl. var. villosa	
food	Crataegus ambigua subsp. ambigua	
food	Crataegus azarolus var. azarolus	
food	Crataegus azarolus var. chlorocarpa (Moris) Christensen	
food	Crataegus azarolus var. pontica (C. Koch) Christensen	
food	Crataegus cuneata Siebold & Zucc.	
food	Crataegus douglasii Lindl.	
food	Crataegus dzhairensis Vass.	
food	Crataegus hupehensis Sargent	
food	Crataegus mexicana Moçiño & Sessé ex DC.	apple
food	Crataegus mollis (Torr. & Gray) Scheele	red haw (North America)
food	Crataegus opaca Hook. & Arnott	mayhaw (North America)
food	Crataegus orientalis subsp. orientalis	
food	Crataegus orientalis subsp. presliana Christensen	
food	Crataegus pentagyna Waldst. & Kit. ex Willd.	
food	Crataegus pinnatifida var. major Br.	
food	Crataegus rufula Sargent	mayhaw (North America)
food	Cyamopsis tetragonoloba (L.) Taub.	cluster bean
food	Cyathea angiensis (Gepp) Domin	
food	Cycas circinalis L.	sago
food	Cycas revoluta Thunb.	false sago
food	Cycas szechuanensis C.Y. Cheng & L.K. Fu	
food	Cydonia oblonga Mill.	quince
food	Cynometra cauliflora L.	
food	Deeringia amaranthoides (Lam.) Merr.	
food	Detarium senegalense J.F. Gmel.	tallow tree
food	Dictyota acutiloba Kütz.	
food	Dictyota J.V. Lamour.	
food	Dioon edule Lindl.	
food	Docynia indica (Wall.) Decne.	false quince
food	Entada phaseoloides (Stickm.) Merrill	elephant creeper
food	Eriobotrya japonica (Thunb.) Lindl.	Japanese medlar
food	Erythrina falcata Benth.	
food	Eucheuma denticulatum (Burm.) Collins & Harv.	
food	Eucheuma J. Agardh	
food	Eucheuma muricatum (S.G. Gmel.) Weber-van Bosse	
food	Euryale ferox Salisb.	fox nut
food	Exartesia filicina (Wulfen) Chevallier	
food	Fagopyrum esculentum subsp. esculentum	
food	Faidherbia albida (Delile) A. Chev.	ana-tree (Transvaal)
food	Ficus carica L.	common fig
food	Filipendula multijuga Maxim.	meadowsweet
food	Flammulina velutipes (Curt.: Fr.) Sing.	enoki mushroom
food	Fragaria chiloensis (L.) Mill.	
food	Fragaria moschata Weston	Hautbois strawberry
food	Fragaria virginiana Mill.	scarlet strawberry
food	Fragaria ×ananassa Duchesne	pine strawberry
food	Fuchsia boliviana Carr.	
food	Fuchsia corymbiflora Ruiz & Pav.	
food	Ginkgo biloba L.	maidenhair-tree
food	Glycine max (L.) Merr.	
food	Gnetum buchholzianum Engl.	
food	Gnetum gnemoides Brogn.	
food	Gnetum gnemon var. gnemon	
food	Gracilaria Grev.	
food	Grifola frondosa (Dicks.: Fr.) S.F. Gray	hen of the woods
food	Heracleum antasiaticum Manden.	
food	Heracleum crenatifolium Boiss.	
food	Heracleum dissectum Ledeb.	
food	Heracleum lanatum Michx.	cow-parsnip
food	Heracleum pastinacifolium K. Koch	
food	Heracleum persicum Desf. ex Fisch., C.A. Mey. & Avé-Lall.	
food	Heracleum trachyloma Fisch. & C.A. Mey.	
food	Hericium coralloides (Scop.: Fr.) S.F. Gray	fungus icicles
food	Hericium erinaceum (Bull.: Fr.) Pers.	bear's head mushroom
food	Holboellia latifolia Wall.	dombyem
food	Hylocereus guatemalensis (Eichl.) Britt. & Rose	
food	Hylocereus napoleonis (Grah.) Britt. & Rose	
food	Hylocereus ocamponis (Salm-Dyck) Britt. & Rose	
food	Hylocereus undatus (Haw.) Britt. & Rose	dragon fruit [-> for the fruits]
food	Hypholoma capnoides (Fr.) Kummer	conifer tuft mushroom
food	Hypholoma sublateritium (Fr.) Quél.	bricktop
food	Hypsizygus marmoreus (Beck) Bigelow	
food	Hypsizygus tessulatus (Bull.: Fr.) Sing.	bunashimeji
food	Inga cinnamomea Spruce ex Benth.	
food	Inga jinicuil G. Don	
food	Inga punctata Willd., , p.p., excl. syn.	
food	Inocarpus edulis J.R. Forster & G. Forster	breadfruit
food	Juglans ailantifolia Carr.	cordate walnut
food	Juglans cathayensis Dode	Chinese walnut
food	Juglans cinerea L.	butternut (USA)
food	Juglans nigra L.	black walnut
food	Juglans regia subsp. regia	English walnut
food	Kappaphycus alvarezzii Doty	
food	Kappaphycus Doty	
food	Kuehneromyces mutabilis (Schaeff.: Fr.) Sing. & Sm.	changeable agaric
food	Laminaria J.V. Lamour.	
food	Lathyrus clymenum L.	Spanish vetchling
food	Lathyrus sativus L.	chickling pea
food	Laurocerasus macrophylla (Siebold & Zucc.) Schneider	
food	Laurocerasus officinalis Roem.	cherry laurel
food	Lentinula edodes (Berk.) Pegler	black forest mushroom
food	Lepista nebularis (Batsch: Fr.) Harmaja	cloudy clitocybe
food	Lepista nuda (Bull.: Fr.) W.G. Sm.	blewit
food	Leucaena esculenta (Moç. & Sessé) Benth.	
food	Leucaena leucocephala (Lam.) De Wit	horse tamarind
food	Licania tomentosa (Benth.) Fritsch	
food	Linum usitatissimum convar. mediterraneum (Vavilov ex Elladi) Kulpa & Danert	flax
food	Linum usitatissimum convar. mediterraneum (Vavilov ex Elladi) Kulpa & Danert	linseed
food	Linum usitatissimum subsp. usitatissimum	flax
food	Macrolepiota procera (Scop.: Fr.) Sing.	parasol mushroom
food	Macrolepiota rachodes (Vitt.) Sing.	shaggy parasol mushroom
food	Macrotyloma geocarpum (Harms) Maréch. & Baud.	geocarpa
food	Macrotyloma uniflorum (Lam.) Verdc.	horse gram
food	Malus baccata (L.) Borkh.	Siberian crabapple
food	Malus domestica Borkh.	apple
food	Malus doumeri (Bois) Chevalier	
food	Malus mandshurica (Maxim.) Komarov	Manshurian crabapple
food	Malus orientalis Uglitzk.	
food	Malus sieversii (Ledeb.) Roem.	Sievers apple
food	Malus sylvestris (L.) Mill.	crab apple
food	Malus ×asiatica Nakai ex Matsumura	Chinese mealy apple
food	Malus ×prunifolia (Willd.) Borkh.	Chinese apple
food	Malus ×spectabilis (Aiton) Borkh.	
food	Marattia salicina Sm.	
food	Marsilea quadrifolia L.	water clover
food	Mespilus germanica L.	medlar
food	Mespilus germanica var. apyrena DC. ex Lam. & DC.	
food	Micromeles corymbifera (Miq.) Kalkman	
food	Monostroma latissimum (L.) Wittrock	
food	Morchella esculenta (L.) Pers.	common morel
food	Morchella gigas (Batsch: Fr.) Pers.	half-free morel
food	Morchella hortensis Boud.	garden morel
food	Morus nigra L.	black mulberry
food	Mucuna Pachylobia Group	fleshy pod bean
food	Myrica rubra (Lour.) Siebold & Zucc.	red bayberry
food	Myristica argentea Warb.	Macassar nutmeg
food	Myristica fragrans Houtt.	nutmeg
food	Myrtillocactus geometrizans (Martius) Console	
food	Nelumbo nucifera Gaertn.	Chinese water lily
food	Nymphaea nouchali Burm.f.	Indian blue water-lily
food	Opuntia amyclaea Tenore	
food	Opuntia boldinghii Britt. & Rose	
food	Opuntia bonplandii (H.B.K.) Weber	
food	Opuntia hyptiacantha Weber	
food	Opuntia maxima Mill.	
food	Opuntia streptacantha var. streptacantha	
food	Pachycereus pringlei (S. Wats.) Britt. & Rose	
food	Padus avium Mill.	cluster cherry
food	Padus napaulensis (Ser. ex DC.) Schneider	khasi cherry
food	Padus serotina subsp. capuli (Cav. ex Spreng.) Büttner	black cherry (Ecuador)
food	Padus ssiori (F. Schmidt) Schneider	
food	Padus virginiana (L.) Borkh.	choke cherry
food	Palmaria palmata (L.) Kuntze	
food	Palmaria Stackhouse	
food	Papaver somniferum subsp. somniferum	chessbolls
food	Parinari curatellifolia Planch. ex Benth.	grys-apple
food	Parkia biglobosa (Jacq.) Benth.	African locust bean
food	Parkia filicoidea Welw. ex Oliver	African locust bean
food	Parkia javanica (Lam.) Merr.	
food	Peniocereus serpentinus (Lag. & Rodr.) N.P. Taylor	
food	Pentaclethra macrophylla Benth.	atta bean
food	Pereskiopsis aquosa (Weber) Britt. & Rose	
food	Persica kansuensis (Rehder) Kov. & Kostina	peach of Gansu
food	Persica mira (Koehne) Kov. & Kostina	smooth-pit peach
food	Persica vulgaris Mill.	clingstone
food	Peumus boldus Mol.	
food	Phallus duplicatus Bosc.	
food	Phallus indusiatus Vent.: Pers.	netted stinkhorn
food	Pholiota adiposa (Fr.) Kummer	
food	Pinus cembroides Zucc.	cembralike pine (USA)
food	Pinus densiflora Siebold & Zucc.	Japanese red pine
food	Pinus koraiensis Siebold & Zucc., , p.p., excl. fig. 1-4	Korean pine
food	Pinus pinea L.	Italian stone pine
food	Pinus pinea var. fragilis Duhamel	
food	Pinus sibirica Du Tour	Siberian stone pine
food	Piper auritum Kunth	makulan (USA)
food	Piper megalophyllum C. DC.	
food	Pisum sativum subsp. abyssinicum (A. Braun) Berger	Abyssinian pea
food	Pisum sativum subsp. asiaticum Govorov	
food	Pisum sativum subsp. sativum	field pea
food	Pisum sativum subsp. syriacum Berger	
food	Pisum sativum subsp. transcaucasicum Govorov	
food	Pithecellobium unguis-cati (L.) Benth.	black bend
food	Pleurotus citrinopeleatus Sing.	white oyster mushroom
food	Pleurotus cornucopiae (Paulet) Rolland	
food	Pleurotus cystidiosus O.K. Mill.	abalone mushroom
food	Pleurotus eryngii (DC.: Fr.) Quél.	boletus of the steppes
food	Pleurotus flabellatus (Berk. & Br.) Sacc.	oyster mushroom
food	Pleurotus ostreatus (Jacq.: Fr.) Kummer	hiratake
food	Pleurotus pulmonarius (Fr.) Quél.	oyster
food	Pleurotus sajorcaju (Fr.) Sing.	gray oyster mushroom
food	Pleurotus tuberregium (Fr.) Sing.	china-root
food	Polygonum perfoliatum L.	
food	Polyporus tuberaster (Pers.: Fr.) Fr.	Canadian tuckahoe
food	Polyporus umbellatus (Pers.: Fr.) Fr.	branched polypore
food	Popowia aberrans (Maingay ex Hook.f. & Thoms.) Pierre ex Finet & Gagnep.	
food	Porphyra akasakae Miura	
food	Porphyra C. Agardh	
food	Porphyra haitanensis	
food	Porphyra kuniedae Kurogi	
food	Porphyra pseudolinearis Ueda	laver
food	Porphyra tenera Kjellman	
food	Porphyra umbilicalis (L.) Kütz	
food	Porphyra yezoensis Ueda	
food	Potentilla anserina L.	common silver-weed
food	Potentilla egedii subsp. pacifica (Howell) L.A. Sergienko	Pacific silver-weed
food	Prinsepia utilis Royle	
food	Prosopis alba Griseb.	
food	Prosopis chilensis (Mol.) Stuntz	Chilean mesquite
food	Prosopis laevigata (Humb. & Bonpl.) M.C. Johnston	
food	Prunus americana Marsh.	American plum
food	Prunus angustifolia Marsh.	Cherokee plum
food	Prunus cerasifera Ehrh.	almond
food	Prunus cerasifera subsp. macrocarpa Erëmin & Garkov.	
food	Prunus domestica subsp. domestica	plum
food	Prunus domestica subsp. rotunda Werneck	greengage
food	Prunus domestica subsp. syriaca (Borkh.) Janchen ex Mansfeld	yellow plum
food	Prunus domestica var. claudiana (Poiret) Werneck	
food	Prunus domestica var. claudiana (Poiret) Werneck	greengage
food	Prunus domestica var. subrotunda (Bechst.) Werneck	
food	Prunus domestica var. subrotunda (Bechst.) Werneck	greengage
food	Prunus maritima Marsh.	beach plum
food	Prunus munsoniana Wight & Hedrick ex Hedrick	wild goose plum
food	Prunus nigra Aiton	black plum
food	Prunus salicina var. mandshurica (Skvorts.) Skvorts. & A. Baran.	peach plum
food	Prunus salicina var. salicina	Asian plum
food	Prunus simonii Carrière	apricot plum
food	Prunus spinosa L.	blackthorn
food	Prunus subcordata Benth.	Pacific plum
food	Psophocarpus tetragonolobus (Stickm.) DC.	asparagus bean
food	Pteridium aquilinum var. latiusculum (Desv.) Underw. ex A. Heller	bracken aruhe (New Zealand)
food	Pterocarpus santalinoides L'Hér. ex DC.	Gambia kino
food	Pterocarya stenoptera C. DC.	wingnut
food	Pueraria montana (Lour.) Merr.	kudzu
food	Pueraria montana var. lobata (Willd.) Maesen & Almeida	Japanese arrowroot
food	Pueraria phaseoloides (Roxb.) Benth.	citrus
food	Pueraria tuberosa (Roxb. ex Willd.) DC.	Indian kudzu
food	Pyrus communis L., , p.p., excl. var. pyraster	dessert pears
food	Pyrus pyrifolia (Burm.) Nakai	nashi
food	Pyrus salicifolia Pallas	willow-leaved pear
food	Pyrus serrulata Rehder	
food	Pyrus ussuriensis Maxim.	Ussurian pear
food	Rheum emodi Wall.	Himalayan rhubarb
food	Rheum officinale Baill.	medicinal rhubarb
food	Ribes americanum Mill.	American black currant
food	Ribes aureum Pursh	buffalo currant
food	Ribes cynosbati L.	dog berry
food	Ribes divaricatum Dougl.	coast gooseberry
food	Ribes fragrans Pall.	
food	Ribes hirtellum Michx.	American gooseberry
food	Ribes nigrum L.	black currant
food	Ribes odoratum Wendland f. ex Bartling & Wendland f.	buffalo currant
food	Ribes rubrum L., sensu stricto	garden currant
food	Ribes uva-crispa L.	English gooseberry
food	Ribes ×culverwellii Macfarlane	
food	Ribes ×nidigrolaria R. Bauer & A. Bauer	black currant
food	Rollinia dolabripetala (Raddi) R.E. Fr.	lance wood
food	Rollinia emarginata Schltdl.	
food	Rollinia leptopetala R.E. Fr.	monkey fruit
food	Rollinia mucosa (Jacq.) Baill.	biribá
food	Rollinia sylvatica (St.-Hil.) Mart.	
food	Rosa acicularis Lindl.	needle rose
food	Rosa beggeriana Schrenk ex Fisch. & Mey.	
food	Rosa californica Chamisso & Schltdl.	Californian rose
food	Rosa canina L.	dog-rose
food	Rosa davurica Pallas	Dahurian rose
food	Rosa foetida Herrm.	Austrian brier
food	Rosa gallica L.	French rose
food	Rosa L.	brier [-> for the plants]
food	Rosa macrophylla Lindl.	
food	Rosa majalis Herrm.	cinnamon rose
food	Rosa multiflora Thunb.	bramble rose
food	Rosa odorata (Andrews) Sweet	
food	Rosa rugosa Thunb.	Japanese rose
food	Rosa sericea Lindl.	
food	Rosa villosa L.	downy rose
food	Rubus acer var. subacer L.H. Bailey	Robinson blackberry
food	Rubus adenothallus Focke	
food	Rubus allegheniensis Porter	Allegheny blackberry
food	Rubus almus (L.H. Bailey) L.H. Bailey	Gardena dewberry (USA)
food	Rubus arcticus L.	alaker berry
food	Rubus argutus Link	tall blackberry (USA)
food	Rubus armeniacus Focke	Himalaya berry (USA)
food	Rubus baileyanus Britt.	
food	Rubus bellobatus L.H. Bailey	Kittatinny blackberry
food	Rubus brasiliensis Mart.	
food	Rubus caesius L.	dewberry
food	Rubus canadensis L.	hort blackberry (USA)
food	Rubus chamaemorus L.	bakeapple (USA)
food	Rubus chingii Hu	
food	Rubus corchorifolius L.f.	
food	Rubus crataegifolius Bunge	hawthorn raspberry
food	Rubus cuneifolius Pursh	kneehigh blackberry
food	Rubus elegantispinosus (A. Schum.) H.E. Weber	
food	Rubus eriocarpus Liebm.	white raspberry
food	Rubus escatilis L.H. Bailey	
food	Rubus flagellaris Willd.	common eastern dewberry (USA)
food	Rubus frondosus (Torr.) Bigelow	Lawton blackberry
food	Rubus glaucus Benth.	Andean black raspberry
food	Rubus idaeus L.	Japanese raspberry
food	Rubus illecebrosus Focke	balloon-berry
food	Rubus laciniatus Willd.	cut-leaved blackberry (USA)
food	Rubus leucodermis Dougl. ex Torr. & Gray	black raspberry
food	Rubus louisianus Berger ex Hedrick & al.	swampberry (USA)
food	Rubus macrocarpus Benth.	Columbian blackberry
food	Rubus macropetalus Dougl. ex Hook.	dewberry (USA)
food	Rubus michiganensis (L.H. Bailey) L.H. Bailey	blackberry
food	Rubus montanus Libert ex Lejeune	
food	Rubus occidentalis L.	American black raspberry
food	Rubus parviflorus Nutt.	blackberriy
food	Rubus probabilis L.H. Bailey	
food	Rubus probus L.H. Bailey	
food	Rubus rosa L.H. Bailey	blackberry
food	Rubus roseus Poir.	
food	Rubus rosifolius Sm.	bramble of the Cape
food	Rubus sanctus Schreb.	
food	Rubus saxatilis L.	stone bramble
food	Rubus serissimus L.H. Bailey	everbearing blackberry
food	Rubus spectabilis Pursh	salmonberry
food	Rubus stellatus Sm.	nagoonberry
food	Rubus trifidus Thunb.	
food	Rubus ursinus Cham. & Schltdl.	Californian dewberry
food	Rubus urticifolius Poir	
food	Rubus velox L.H. Bailey	Mc Donald blackberry (USA)
food	Rubus vitifolius Cham. & Schltdl.	Aughinbaugh blackberry
food	Rumex hymenosepalus Torr.	canaigre
food	Sarcomyxa serotina (Schrad.: Fr.) P. Karst.	late fall oyster
food	Senna occidentalis (L.) Link	coffee senna
food	Sesbania macrantha Welw. ex Phill. & Hutch.	
food	Sesbania rostrata Bremek. & Oberm.	
food	Siparuna guianensis Aublet	
food	Sorbus aria (L.) Crantz	common whitebeam tree
food	Sorbus aucuparia L.	mountain ash
food	Sorbus aucuparia var. rossica Späth ex Koehne	
food	Sorbus domestica L.	service tree
food	Sorbus torminalis (L.) Crantz	wild service tree
food	Sorbus turkestanica (Franch.) Hedl.	
food	Sorbus ×intermedia (Ehrh.) Pers.	Swedish whitebeam
food	Sorbus ×latifolia (Lam.) Pers.	service tree
food	Sphenostylis stenocarpa (Hochst. ex Rich.) Harms	African yam bean
food	Spirulina P.J.F. Turpin ex Gomont	
food	Spirulina platensis (Nordst.) Geitler	
food	Stauntonia hexaphylla (Thunb.) Decne.	Japanese Staunton vine
food	Stelechocarpus burahol (Blume) Hook.f. & Thoms.	burahol
food	Stenocereus pruinosus (Otto) F. Buxb.	
food	Stropharia rugoso-annulata	giant stropharia
food	Tamarindus indica L.	tamarind
food	Torreya grandis Fortune	Chinese kaya
food	Torreya nucifera (L.) Siebold & Zucc.	Japanese kaya
food	Treculia africana Decne. ex Trécul	African breadfruit
food	Tremella fuciformis Berkeley	silver ear
food	Tremella lutescens Pers.	
food	Tricholoma matsutake (S. Ito & Imai) Sing.	pine mushroom
food	Tuber aestivum Vitt.	summer truffle
food	Tuber brumale Vitt.	winter truffle
food	Tuber magnatum Pico	white truffle
food	Tuber melanosporum Vitt.	black truffle
food	Tuber uncinatum Chatin	Burgundy truffle
food	Ullucus tuberosus Lozano	
food	Undaria W.F.R. Suringar	
food	Ustilago maydis (DC.) Corda	corn smut
food	Vicia faba L.	broad bean
food	Vicia faba var. minor Peterm., , p.p.	pigeon bean
food	Vicia monantha subsp. triflora (Ten.) Burtt & Lewis	
food	Vigna glabrescens Maréchal	
food	Vigna marina (Burm.) Merrill	dune bean (Australia)
food	Vigna subterranea (L.) Verdc.	bambara groundnut
food	Volvariella volvaceae (Bull.: Fr.) Sing.	Chinese mushroom
food	Xymalos monospora (Harv.) Baill. ex Warburg	lemonwood
food	Yenia esculenta (Henn.) Liou	edible smut fungus
food	×Armenoprunus dasycarpa (Ehrh.) Janchen	black apricot
food additive	Acacia senegal (L.) Willd.	gum-arabic-tree
food additive	Albizia amara (Roxb.) Boiv.	
food additive	Amygdalus communis subsp. communis	bitter almond
food additive	Aniba rosaeodora Ducke	
food additive	Annona cherimola Mill.	cherimoya
food additive	Armeniaca vulgaris Lam.	almond
food additive	Artocarpus lakoochus Roxb.	lakoocha
food additive	Ceratonia siliqua L.	carob bean
food additive	Ceratostigma plumbaginoides Bunge	
food additive	Cinnamomum cassia Presl, , p.p.	cassia buds [-> for the fruits]
food additive	Cinnamomum verum J.S. Presl	Ceylon cinnamon
food additive	Cryptocarya fusca Gillespie	
food additive	Dioscoreophyllum cumminsii (Stapf) Diels	serendipity berry
food additive	Ecklonia cava Kjellm.	
food additive	Enteromorpha compressa (L.) Grev.	
food additive	Enteromorpha flexuosa (Wulf.) J. Agardh	
food additive	Enteromorpha intestinalis (L.) Link	
food additive	Enteromorpha Link	
food additive	Enteromorpha prolifera (Muell.) J. Agardh	
food additive	Gelidium amansii (J.V. Lamour.) J.V. Lamour.	
food additive	Glycine max (L.) Merr.	
food additive	Gracilaria compressa (C. Agardh) Grev.	
food additive	Gracilaria edulis (S.G. Gmel.) Silva	
food additive	Gracilaria Grev.	
food additive	Gracilaria verrucosa (Huds.) Papenfuss	
food additive	Macrocystis pyrifera (L.) C. Agardh	
food additive	Medicago sativa subsp. sativa	alfalfa
food additive	Michelia alba DC.	
food additive	Michelia figo (Lour.) Spr.	banana-shrub
food additive	Padus avium Mill.	cluster cherry
food additive	Piper nigrum L.	black pepper [-> for the fruits]
food additive	Polygonum bistorta L.	bistort
food additive	Ribes americanum Mill.	American black currant
food additive	Rosa acicularis Lindl.	needle rose
food additive	Rosa beggeriana Schrenk ex Fisch. & Mey.	
food additive	Rosa californica Chamisso & Schltdl.	Californian rose
food additive	Rosa canina L.	dog-rose
food additive	Rosa damascena Mill.	Damasc rose
