"crop_name","country_iso2","country_name","year","c_area_harvested","c_production","clp_import_quantity","clp_import_value","clp_export_quantity","clp_export_value","fs_food_supply_quantity_g","fs_food_supply_kcal","fs_protein_supply_quantity","fs_fat_supply_quantity","vap_gross_production_value_us","gp_index_crops","gp_index_crops_lives_products","gp_index_food_supply","gp_index_value_agricultural_production","compose_index"
"Butternut squash","","World","2010",1736070,22763108,892312,967026,568796,600190,283.67,71,3.79,0.59,8028.022937,0.00718646908669717,0.00422235869805798,0.345763225678197,0.0229805294590259,0.0950381457304946
"Butternut squash","","World","2011",1780650,23661986,938910,884763,599923,526115,286.58,71,3.82,0.6,8561.915827,0.00745366528199247,0.0039510204921494,0.348936899770159,0.0245088612456028,0.096212611697476
"Butternut squash","","World","2012",1821600,23917255,1158646,1180261,804707,785720,296.09,73,3.93,0.61,8900.281181,0.00754912806899691,0.00539047674959479,0.359846582517087,0.0254774722454507,0.0995659148952823
"Butternut squash","","World","2013",1851136,24522500,1210850,1292064,1179516,1256161,NA,NA,NA,NA,9673.60717,0.00772870720530348,0.00691827026324772,NA,0.0276912097057392,0.0141127290580968
"Cabbages","","World","2010",3457854,86839927,2884680,2153507,2848071,2170860,283.67,71,3.79,0.59,31702.311809,0.0252256911498598,0.0128864716467484,0.345763225678197,0.0907509921967518,0.118656595167889
"Cabbages","","World","2011",3635706,91844781,3222171,2353169,3145789,2393629,286.58,71,3.82,0.6,29115.173245,0.0266647027042058,0.0141982339648993,0.348936899770159,0.0833450008870714,0.118286209331584
"Cabbages","","World","2012",3614349,90383048,3338404,2362900,3060892,2219668,296.09,73,3.93,0.61,29380.731584,0.0262655934146012,0.0138643012403476,0.359846582517087,0.0841051931621254,0.12102041758354
"Cabbages","","World","2013",3622205,92078006,3490137,2777169,3207991,2575998,NA,NA,NA,NA,32693.018812,0.0267166776829881,0.0156643336013509,NA,0.0935870086192017,0.0453226733011802
"Cabbages and other brassicas","","World","2010",3457854,86839927,2884680,2153507,2848071,2170860,283.67,71,3.79,0.59,31702.311809,0.0252256911498598,0.0128864716467484,0.345763225678197,0.0907509921967518,0.118656595167889
"Cabbages and other brassicas","","World","2011",3635706,91844781,3222171,2353169,3145789,2393629,286.58,71,3.82,0.6,29115.173245,0.0266647027042058,0.0141982339648993,0.348936899770159,0.0833450008870714,0.118286209331584
"Cabbages and other brassicas","","World","2012",3614349,90383048,3338404,2362900,3060892,2219668,296.09,73,3.93,0.61,29380.731584,0.0262655934146012,0.0138643012403476,0.359846582517087,0.0841051931621254,0.12102041758354
"Cabbages and other brassicas","","World","2013",3622205,92078006,3490137,2777169,3207991,2575998,NA,NA,NA,NA,32693.018812,0.0267166776829881,0.0156643336013509,NA,0.0935870086192017,0.0453226733011802
"Caesarweed","","World","2010",174067,260086,NA,NA,NA,NA,NA,NA,NA,NA,111.560907,0.000188625510512246,NA,NA,0.00031871697885179,0.000253671244682018
"Caesarweed","","World","2011",177187,273679,NA,NA,NA,NA,NA,NA,NA,NA,134.392861,0.000194359161522995,NA,NA,0.000384076158008235,0.000289217659765615
"Caesarweed","","World","2012",167191,260262,NA,NA,NA,NA,NA,NA,NA,NA,119.172125,0.000183912102455879,NA,NA,0.000340504994054552,0.000262208548255215
"Caesarweed","","World","2013",178613,253350,NA,NA,NA,NA,NA,NA,NA,NA,105.200735,0.000190001267794935,NA,NA,0.000300510231360366,0.00024525574957765
"Cainito","","World","2010",2900373,20215994,762573,644135,580010,353614,65.96,28,0.34,0.33,10294.620887,0.00732272017813924,0.00296398743452612,0.0819438251015883,0.0294689352034348,0.0304248669794221
"Cainito","","World","2011",3164798,20843720,811232,755461,646342,399423,68.08,29,0.35,0.34,12555.026886,0.00767080423766747,0.0033635009670766,0.0845939586923702,0.0359396157529376,0.032891969912513
"Cainito","","World","2012",3194968,22546163,925943,995019,820875,525894,70.36,30,0.36,0.35,13363.450215,0.00813930262286523,0.00431173939717596,0.0873791909051461,0.0382538235160735,0.0345210141103152
"Cainito","","World","2013",3207702,23243400,976575,1180320,841345,584348,NA,NA,NA,NA,13489.645919,0.00833143809531704,0.00485669709996857,NA,0.0386150737019537,0.0172677362990798
"Calabash","","World","2010",1736070,22763108,892312,967026,568796,600190,283.67,71,3.79,0.59,8028.022937,0.00718646908669717,0.00422235869805798,0.345763225678197,0.0229805294590259,0.0950381457304946
"Calabash","","World","2011",1780650,23661986,938910,884763,599923,526115,286.58,71,3.82,0.6,8561.915827,0.00745366528199247,0.0039510204921494,0.348936899770159,0.0245088612456028,0.096212611697476
"Calabash","","World","2012",1821600,23917255,1158646,1180261,804707,785720,296.09,73,3.93,0.61,8900.281181,0.00754912806899691,0.00539047674959479,0.359846582517087,0.0254774722454507,0.0995659148952823
"Calabash","","World","2013",1851136,24522500,1210850,1292064,1179516,1256161,NA,NA,NA,NA,9673.60717,0.00772870720530348,0.00691827026324772,NA,0.0276912097057392,0.0141127290580968
"Canary seed","","World","2010",272841,211135,206665,124119,213740,122061,2.12,6,0.18,0.02,86.233317,0.00024412810999979,0.000797299063220197,0.00782814777168925,0.000246213745339189,0.00227894717256211
"Canary seed","","World","2011",224566,201924,214706,160375,230223,174510,2.17,7,0.18,0.02,112.779121,0.000208289544640225,0.000999570319748631,0.00832657047062444,0.000322204261064994,0.00246415864901957
"Canary seed","","World","2012",248212,222470,190439,146116,179668,134293,2.06,6,0.17,0.02,121.921356,0.000230059752898161,0.00083350311000781,0.00762113807111816,0.000348374994207471,0.0022582689820579
"Canary seed","","World","2013",213537,195407,223303,168145,210688,159935,NA,NA,NA,NA,100.929954,0.000198941605587391,0.000976302938885716,NA,0.000288284613679245,0.000487843052717451
"Candlenut","","World","2010",1625481,2850441,455710,558018,421025,363968,0.34,1,0.07,0.09,992.579453,0.00187438682328941,0.00249695741876053,0.0040570020809653,0.00284073716985972,0.00281727087321874
"Candlenut","","World","2011",1651134,3330732,481585,594953,660991,413367,0.38,1,0.08,0.09,1499.413426,0.00201842459690456,0.00285754034664624,0.00424712445378714,0.00429160959382657,0.00335367474779113
"Candlenut","","World","2012",1695971,3624339,382163,545902,561933,463546,0.38,1,0.08,0.09,1641.548556,0.00212665803530142,0.00273275007463636,0.00424712445378714,0.00469848827911538,0.00345125521071007
"Candlenut","","World","2013",1727446,3728159,416629,749535,683806,650727,NA,NA,NA,NA,1670.582322,0.00217574239500907,0.00364967289108859,NA,0.00478160088146121,0.00353567205585296
"Canola","","World","2010",3457854,86839927,2884680,2153507,2848071,2170860,283.67,71,3.79,0.59,31702.311809,0.0252256911498598,0.0128864716467484,0.345763225678197,0.0907509921967518,0.118656595167889
"Canola","","World","2011",3635706,91844781,3222171,2353169,3145789,2393629,286.58,71,3.82,0.6,29115.173245,0.0266647027042058,0.0141982339648993,0.348936899770159,0.0833450008870714,0.118286209331584
"Canola","","World","2012",3614349,90383048,3338404,2362900,3060892,2219668,296.09,73,3.93,0.61,29380.731584,0.0262655934146012,0.0138643012403476,0.359846582517087,0.0841051931621254,0.12102041758354
"Canola","","World","2013",3622205,92078006,3490137,2777169,3207991,2575998,NA,NA,NA,NA,32693.018812,0.0267166776829881,0.0156643336013509,NA,0.0935870086192017,0.0453226733011802
"Capers","","World","2010",18400753,259721091,2399248,2480279,3251236,3268037,283.67,71,3.79,0.59,77665.050267,0.0810241339472912,0.0158480385917066,0.345763225678197,0.222324788175722,0.166240046598229
"Capers","","World","2011",18372783,260792753,2608363,2709243,3375853,3295271,286.58,71,3.82,0.6,89418.891726,0.0812865389830482,0.016591688396281,0.348936899770159,0.255971554882383,0.175696670507968
"Capers","","World","2012",19028297,271900678,2451482,2586994,3002047,3004214,296.09,73,3.93,0.61,92384.308643,0.0846608439174669,0.0153591693432372,0.359846582517087,0.264460412890408,0.18108175216705
"Capers","","World","2013",19757918,277946312,2625756,3170254,2883011,3301102,NA,NA,NA,NA,95421.558641,0.0867554459507617,0.0172039502151519,NA,0.273154901621517,0.125704765929144
"Carambola","","World","2010",2900373,20215994,762573,644135,580010,353614,65.96,28,0.34,0.33,10294.620887,0.00732272017813924,0.00296398743452612,0.0819438251015883,0.0294689352034348,0.0304248669794221
"Carambola","","World","2011",3164798,20843720,811232,755461,646342,399423,68.08,29,0.35,0.34,12555.026886,0.00767080423766747,0.0033635009670766,0.0845939586923702,0.0359396157529376,0.032891969912513
"Carambola","","World","2012",3194968,22546163,925943,995019,820875,525894,70.36,30,0.36,0.35,13363.450215,0.00813930262286523,0.00431173939717596,0.0873791909051461,0.0382538235160735,0.0345210141103152
"Carambola","","World","2013",3207702,23243400,976575,1180320,841345,584348,NA,NA,NA,NA,13489.645919,0.00833143809531704,0.00485669709996857,NA,0.0386150737019537,0.0172677362990798
"Carapa","","World","2010",1625481,2850441,455710,558018,421025,363968,0.34,1,0.07,0.09,992.579453,0.00187438682328941,0.00249695741876053,0.0040570020809653,0.00284073716985972,0.00281727087321874
"Carapa","","World","2011",1651134,3330732,481585,594953,660991,413367,0.38,1,0.08,0.09,1499.413426,0.00201842459690456,0.00285754034664624,0.00424712445378714,0.00429160959382657,0.00335367474779113
"Carapa","","World","2012",1695971,3624339,382163,545902,561933,463546,0.38,1,0.08,0.09,1641.548556,0.00212665803530142,0.00273275007463636,0.00424712445378714,0.00469848827911538,0.00345125521071007
"Carapa","","World","2013",1727446,3728159,416629,749535,683806,650727,NA,NA,NA,NA,1670.582322,0.00217574239500907,0.00364967289108859,NA,0.00478160088146121,0.00353567205585296
"Cardamoms","","World","2010",295642,66669,60659,633089,66312,628118,1.8,6,0.19,0.16,145.672326,0.0002219276752179,0.00270684648172408,0.0111796447796779,0.000416364965778426,0.00363119597559958
"Cardamoms","","World","2011",304119,73974,67051,828925,69945,742976,2.09,7,0.23,0.19,173.549278,0.000229716261581399,0.00335292332673121,0.0132486805383233,0.000496166050701057,0.00433187154433423
"Cardamoms","","World","2012",320044,91402,75902,744627,84199,719351,2.04,7,0.22,0.19,196.936753,0.000245322064830744,0.00314914181264363,0.0130501145016268,0.000563115474676853,0.0042519234634445
"Cardamoms","","World","2013",335363,96243,80334,680181,87083,663201,NA,NA,NA,NA,279.991983,0.000257198952314658,0.00290416703692398,NA,0.000800870931675834,0.00132074564030482
"Carneros Yucca","","World","2010",375939,276134,NA,NA,NA,NA,NA,NA,NA,NA,83.921461,0.000332584117111237,NA,NA,0.000239595783053179,0.000286089950082208
"Carneros Yucca","","World","2011",382836,281306,NA,NA,NA,NA,NA,NA,NA,NA,102.302727,0.000338718182667446,NA,NA,0.000292214339380696,0.000315466261024071
"Carneros Yucca","","World","2012",389075,284142,NA,NA,NA,NA,NA,NA,NA,NA,93.506102,0.000343782577615201,NA,NA,0.000267032955897396,0.000305407766756299
"Carneros Yucca","","World","2013",387491,285396,NA,NA,NA,NA,NA,NA,NA,NA,89.382532,0.000343015813678673,NA,NA,0.000255228747182095,0.000299122280430384
"Caroa","","World","2010",375939,276134,NA,NA,NA,NA,NA,NA,NA,NA,83.921461,0.000332584117111237,NA,NA,0.000239595783053179,0.000286089950082208
"Caroa","","World","2011",382836,281306,NA,NA,NA,NA,NA,NA,NA,NA,102.302727,0.000338718182667446,NA,NA,0.000292214339380696,0.000315466261024071
"Caroa","","World","2012",389075,284142,NA,NA,NA,NA,NA,NA,NA,NA,93.506102,0.000343782577615201,NA,NA,0.000267032955897396,0.000305407766756299
"Caroa","","World","2013",387491,285396,NA,NA,NA,NA,NA,NA,NA,NA,89.382532,0.000343015813678673,NA,NA,0.000255228747182095,0.000299122280430384
"Carobs","","World","2010",91921,184159,NA,NA,NA,NA,283.67,71,3.79,0.59,91.774682,0.000111799589614922,NA,0.345763225678197,0.000262076560576389,0.115379033942796
"Carobs","","World","2011",88738,195654,NA,NA,NA,NA,286.58,71,3.82,0.6,81.798409,0.000112618582182484,NA,0.348936899770159,0.000233518294633815,0.116427678882325
"Carobs","","World","2012",85575,170926,NA,NA,NA,NA,296.09,73,3.93,0.61,66.948213,0.000103927500040572,NA,0.359846582517087,0.000191007845424242,0.120047172620851
"Carobs","","World","2013",85175,152863,NA,NA,NA,NA,NA,NA,NA,NA,65.464167,9.89014056381328e-05,NA,NA,0.00018675958754888,0.000142830496593506
"Carrots","","World","2010",1168725,34956864,2029250,952662,2171953,959892,283.67,71,3.79,0.59,10765.01962,0.00999978218300433,0.00683166609475359,0.345763225678197,0.0308155074269559,0.0983525453457278
"Carrots","","World","2011",1204414,36565572,2227002,1114323,2301932,1110407,286.58,71,3.82,0.6,12572.877126,0.0104474556721405,0.0077025788642176,0.348936899770159,0.0359907141842916,0.100769412122702
"Carrots","","World","2012",1192622,37291861,2179163,1089379,2273590,1102940,296.09,73,3.93,0.61,12749.252558,0.0106302523215766,0.00758474582812568,0.359846582517087,0.0364956097993968,0.103639297616546
"Carrots","","World","2013",1141554,38033338,2351989,1250679,2371111,1220152,NA,NA,NA,NA,14694.028918,0.010789854762899,0.00834409508702811,NA,0.0420627630326443,0.0203989042941905
"Cashews","","World","2010",5822507,5958751,833195,2565198,1084720,2757156,6.02,15,0.4,1.15,3625.838178,0.00559689004801978,0.0123791057292037,0.0466369629096689,0.0103787529162363,0.0187479279007822
"Cashews","","World","2011",6307249,6343465,1203393,3874087,1414808,4157421,6.34,16,0.42,1.24,4730.590465,0.00603358739733845,0.0184925491394263,0.049903782740143,0.0135412375047006,0.0219927891954021
"Cashews","","World","2012",6423682,6325362,1577818,3883074,1510343,4250612,6.39,16,0.42,1.23,4269.234118,0.0061094245526243,0.0190319137350778,0.0496984763070408,0.0122205501847044,0.0217650911948618
"Cashews","","World","2013",6628341,6377558,1636109,3910892,1764870,3827430,NA,NA,NA,NA,4090.093426,0.00626481656717349,0.0183868483843077,NA,0.0117077386845307,0.012119801212004
"Cassava","","World","2010",19726464,240783482,34366256,4577657,32201849,4083271,37.97,36,0.24,0.06,38745.865699,0.0769626494579912,0.0632347567772512,0.0537129994629346,0.110914001486039,0.076206101796054
"Cassava","","World","2011",20637545,253511158,34974213,5808587,34599699,5424299,39.66,38,0.25,0.07,44122.138486,0.0809397346062459,0.0706273344366075,0.0564562598866695,0.126304220662175,0.0835818873979245
"Cassava","","World","2012",23276580,261524990,48361293,6983395,43566767,6063290,40.47,38,0.25,0.07,44360.207993,0.084873552849731,0.0895684754916254,0.0571401966605144,0.126985722891888,0.0896419869734396
"Cassava","","World","2013",23682582,261591709,47016697,7070645,45695005,6529345,NA,NA,NA,NA,45371.26317,0.0851721363281181,0.0912714608544922,NA,0.129879988378346,0.102107861853652
"Castor bean","","World","2010",1532610,1741152,511767,784600,504418,712909,0.34,1,0.07,0.09,831.027652,0.00151844055064751,0.00379737648819094,0.0040570020809653,0.00237827595849756,0.00293777376957533
"Castor bean","","World","2011",2179891,2742188,468435,1063463,491250,1038288,0.38,1,0.08,0.09,1458.068754,0.00222969636495896,0.00501821862717935,0.00424712445378714,0.00417325556138535,0.0039170737518277
"Castor bean","","World","2012",1737223,2245950,562932,886402,580779,853511,0.38,1,0.08,0.09,1143.170216,0.0017928009387748,0.00439083535502791,0.00424712445378714,0.00327182110854595,0.00342564546403395
"Castor bean","","World","2013",1459013,1935477,581980,855910,707304,910057,NA,NA,NA,NA,883.604792,0.00151858829966598,0.0045505540526459,NA,0.00252878426421653,0.0028659755388428
"Ceara","","World","2010",NA,32652,NA,NA,NA,NA,NA,NA,NA,NA,22.953075,NA,NA,NA,6.50665393689431e-05,6.50665393689431e-05
"Ceara","","World","2011",NA,38803,NA,NA,NA,NA,NA,NA,NA,NA,38.705732,NA,NA,NA,0.000110160390339956,0.000110160390339956
"Ceara","","World","2012",NA,48204,NA,NA,NA,NA,NA,NA,NA,NA,51.78589,NA,NA,NA,0.000147603895618418,0.000147603895618418
"Ceara","","World","2013",NA,51957,NA,NA,NA,NA,NA,NA,NA,NA,58.259854,NA,NA,NA,0.000166136386220334,0.000166136386220334
"Celery","","World","2010",18400753,259721091,2399248,2480279,3251236,3268037,283.67,71,3.79,0.59,77665.050267,0.0810241339472912,0.0158480385917066,0.345763225678197,0.222324788175722,0.166240046598229
"Celery","","World","2011",18372783,260792753,2608363,2709243,3375853,3295271,286.58,71,3.82,0.6,89418.891726,0.0812865389830482,0.016591688396281,0.348936899770159,0.255971554882383,0.175696670507968
"Celery","","World","2012",19028297,271900678,2451482,2586994,3002047,3004214,296.09,73,3.93,0.61,92384.308643,0.0846608439174669,0.0153591693432372,0.359846582517087,0.264460412890408,0.18108175216705
"Celery","","World","2013",19757918,277946312,2625756,3170254,2883011,3301102,NA,NA,NA,NA,95421.558641,0.0867554459507617,0.0172039502151519,NA,0.273154901621517,0.125704765929144
"Cherimoya","","World","2010",2900373,20215994,762573,644135,580010,353614,65.96,28,0.34,0.33,10294.620887,0.00732272017813924,0.00296398743452612,0.0819438251015883,0.0294689352034348,0.0304248669794221
"Cherimoya","","World","2011",3164798,20843720,811232,755461,646342,399423,68.08,29,0.35,0.34,12555.026886,0.00767080423766747,0.0033635009670766,0.0845939586923702,0.0359396157529376,0.032891969912513
"Cherimoya","","World","2012",3194968,22546163,925943,995019,820875,525894,70.36,30,0.36,0.35,13363.450215,0.00813930262286523,0.00431173939717596,0.0873791909051461,0.0382538235160735,0.0345210141103152
"Cherimoya","","World","2013",3207702,23243400,976575,1180320,841345,584348,NA,NA,NA,NA,13489.645919,0.00833143809531704,0.00485669709996857,NA,0.0386150737019537,0.0172677362990798
"Cherries","","World","2010",613035,3129581,350514,1280738,354376,1303627,65.96,28,0.34,0.33,4675.290808,0.00124694746446366,0.00585171527744789,0.0819438251015883,0.0133829356708254,0.0256063558785813
"Cherries","","World","2011",630601,3407290,413663,1617897,419365,1595241,68.08,29,0.35,0.34,5633.275653,0.00133212348236535,0.00724190092435549,0.0845939586923702,0.0161252810309078,0.0273233160324997
