"crop_name","country_iso2","country_name","year","c_area_harvested","c_production","clp_import_quantity","clp_import_value","clp_export_quantity","clp_export_value","fs_food_supply_quantity_g","fs_food_supply_kcal","fs_protein_supply_quantity","fs_fat_supply_quantity","vap_gross_production_value_us","gp_index_crops","gp_index_crops_lives_products","gp_index_food_supply","gp_index_value_agricultural_production","compose_index"
"Butternut squash","","World","2010",1736070,22763108,892312,967026,568796,600190,283.67,71,3.79,0.59,8028.022937,0.00179661727167429,0.00105558967451449,0.0864408064195493,0.011490264729513,0.100783278095251
"Butternut squash","","World","2011",1780650,23661986,938910,884763,599923,526115,286.58,71,3.82,0.6,8561.915827,0.00186341632049812,0.000987755123037351,0.0872342249425398,0.0122544306228014,0.102339827008877
"Butternut squash","","World","2012",1821600,23917255,1158646,1180261,804707,785720,296.09,73,3.93,0.61,8900.281181,0.00188728201724923,0.0013476191873987,0.0899616456292717,0.0127387361227253,0.105935282956645
"Butternut squash","","World","2013",1851136,24522500,1210850,1292064,1179516,1256161,NA,NA,NA,NA,9673.60717,0.00193217680132587,0.00172956756581193,NA,0.0138456048528696,0.0175073492200074
"Cabbages","","World","2010",3457854,86839927,2884680,2153507,2848071,2170860,283.67,71,3.79,0.59,31702.311809,0.00630642278746495,0.0032216179116871,0.0864408064195493,0.0453754960983759,0.141344343217077
"Cabbages","","World","2011",3635706,91844781,3222171,2353169,3145789,2393629,286.58,71,3.82,0.6,29115.173245,0.00666617567605145,0.00354955849122481,0.0872342249425398,0.0416725004435357,0.139122459553352
"Cabbages","","World","2012",3614349,90383048,3338404,2362900,3060892,2219668,296.09,73,3.93,0.61,29380.731584,0.0065663983536503,0.00346607531008689,0.0899616456292717,0.0420525965810627,0.142046715874072
"Cabbages","","World","2013",3622205,92078006,3490137,2777169,3207991,2575998,NA,NA,NA,NA,32693.018812,0.00667916942074703,0.00391608340033773,NA,0.0467935043096009,0.0573887571306856
"Cabbages and other brassicas","","World","2010",3457854,86839927,2884680,2153507,2848071,2170860,283.67,71,3.79,0.59,31702.311809,0.00630642278746495,0.0032216179116871,0.0864408064195493,0.0453754960983759,0.141344343217077
"Cabbages and other brassicas","","World","2011",3635706,91844781,3222171,2353169,3145789,2393629,286.58,71,3.82,0.6,29115.173245,0.00666617567605145,0.00354955849122481,0.0872342249425398,0.0416725004435357,0.139122459553352
"Cabbages and other brassicas","","World","2012",3614349,90383048,3338404,2362900,3060892,2219668,296.09,73,3.93,0.61,29380.731584,0.0065663983536503,0.00346607531008689,0.0899616456292717,0.0420525965810627,0.142046715874072
"Cabbages and other brassicas","","World","2013",3622205,92078006,3490137,2777169,3207991,2575998,NA,NA,NA,NA,32693.018812,0.00667916942074703,0.00391608340033773,NA,0.0467935043096009,0.0573887571306856
"Caesarweed","","World","2010",174067,260086,NA,NA,NA,NA,NA,NA,NA,NA,111.560907,4.71563776280616e-05,NA,NA,0.000159358489425895,0.000206514867053957
"Caesarweed","","World","2011",177187,273679,NA,NA,NA,NA,NA,NA,NA,NA,134.392861,4.85897903807487e-05,NA,NA,0.000192038079004117,0.000240627869384866
"Caesarweed","","World","2012",167191,260262,NA,NA,NA,NA,NA,NA,NA,NA,119.172125,4.59780256139696e-05,NA,NA,0.000170252497027276,0.000216230522641246
"Caesarweed","","World","2013",178613,253350,NA,NA,NA,NA,NA,NA,NA,NA,105.200735,4.75003169487337e-05,NA,NA,0.000150255115680183,0.000197755432628917
"Cainito","","World","2010",2900373,20215994,762573,644135,580010,353614,65.96,28,0.34,0.33,10294.620887,0.00183068004453481,0.000740996858631531,0.0204859562753971,0.0147344676017174,0.0377921007802808
"Cainito","","World","2011",3164798,20843720,811232,755461,646342,399423,68.08,29,0.35,0.34,12555.026886,0.00191770105941687,0.00084087524176915,0.0211484896730925,0.0179698078764688,0.0418768738507474
"Cainito","","World","2012",3194968,22546163,925943,995019,820875,525894,70.36,30,0.36,0.35,13363.450215,0.00203482565571631,0.00107793484929399,0.0218447977262865,0.0191269117580367,0.0440844699893336
"Cainito","","World","2013",3207702,23243400,976575,1180320,841345,584348,NA,NA,NA,NA,13489.645919,0.00208285952382926,0.00121417427499214,NA,0.0193075368509769,0.0226045706497983
"Calabash","","World","2010",1736070,22763108,892312,967026,568796,600190,283.67,71,3.79,0.59,8028.022937,0.00179661727167429,0.00105558967451449,0.0864408064195493,0.011490264729513,0.100783278095251
"Calabash","","World","2011",1780650,23661986,938910,884763,599923,526115,286.58,71,3.82,0.6,8561.915827,0.00186341632049812,0.000987755123037351,0.0872342249425398,0.0122544306228014,0.102339827008877
"Calabash","","World","2012",1821600,23917255,1158646,1180261,804707,785720,296.09,73,3.93,0.61,8900.281181,0.00188728201724923,0.0013476191873987,0.0899616456292717,0.0127387361227253,0.105935282956645
"Calabash","","World","2013",1851136,24522500,1210850,1292064,1179516,1256161,NA,NA,NA,NA,9673.60717,0.00193217680132587,0.00172956756581193,NA,0.0138456048528696,0.0175073492200074
"Canary seed","","World","2010",272841,211135,206665,124119,213740,122061,2.12,6,0.18,0.02,86.233317,6.10320274999474e-05,0.000199324765805049,0.00195703694292231,0.000123106872669594,0.0023405006088969
"Canary seed","","World","2011",224566,201924,214706,160375,230223,174510,2.17,7,0.18,0.02,112.779121,5.20723861600563e-05,0.000249892579937158,0.00208164261765611,0.000161102130532497,0.00254470971428582
"Canary seed","","World","2012",248212,222470,190439,146116,179668,134293,2.06,6,0.17,0.02,121.921356,5.75149382245403e-05,0.000208375777501952,0.00190528451777954,0.000174187497103736,0.00234536273060977
"Canary seed","","World","2013",213537,195407,223303,168145,210688,159935,NA,NA,NA,NA,100.929954,4.97354013968477e-05,0.000244075734721429,NA,0.000144142306839623,0.000437953442957899
"Candlenut","","World","2010",1625481,2850441,455710,558018,421025,363968,0.34,1,0.07,0.09,992.579453,0.000468596705822351,0.000624239354690132,0.00101425052024133,0.00142036858492986,0.00352745516568367
"Candlenut","","World","2011",1651134,3330732,481585,594953,660991,413367,0.38,1,0.08,0.09,1499.413426,0.00050460614922614,0.00071438508666156,0.00106178111344679,0.00214580479691329,0.00442657714624777
"Candlenut","","World","2012",1695971,3624339,382163,545902,561933,463546,0.38,1,0.08,0.09,1641.548556,0.000531664508825354,0.000683187518659089,0.00106178111344679,0.00234924413955769,0.00462587728048892
"Candlenut","","World","2013",1727446,3728159,416629,749535,683806,650727,NA,NA,NA,NA,1670.582322,0.000543935598752269,0.000912418222772148,NA,0.00239080044073061,0.00384715426225502
"Canola","","World","2010",3457854,86839927,2884680,2153507,2848071,2170860,283.67,71,3.79,0.59,31702.311809,0.00630642278746495,0.0032216179116871,0.0864408064195493,0.0453754960983759,0.141344343217077
"Canola","","World","2011",3635706,91844781,3222171,2353169,3145789,2393629,286.58,71,3.82,0.6,29115.173245,0.00666617567605145,0.00354955849122481,0.0872342249425398,0.0416725004435357,0.139122459553352
"Canola","","World","2012",3614349,90383048,3338404,2362900,3060892,2219668,296.09,73,3.93,0.61,29380.731584,0.0065663983536503,0.00346607531008689,0.0899616456292717,0.0420525965810627,0.142046715874072
"Canola","","World","2013",3622205,92078006,3490137,2777169,3207991,2575998,NA,NA,NA,NA,32693.018812,0.00667916942074703,0.00391608340033773,NA,0.0467935043096009,0.0573887571306856
"Capers","","World","2010",18400753,259721091,2399248,2480279,3251236,3268037,283.67,71,3.79,0.59,77665.050267,0.0202560334868228,0.00396200964792665,0.0864408064195493,0.111162394087861,0.22182124364216
"Capers","","World","2011",18372783,260792753,2608363,2709243,3375853,3295271,286.58,71,3.82,0.6,89418.891726,0.0203216347457621,0.00414792209907024,0.0872342249425398,0.127985777441192,0.239689559228564
"Capers","","World","2012",19028297,271900678,2451482,2586994,3002047,3004214,296.09,73,3.93,0.61,92384.308643,0.0211652109793667,0.00383979233580931,0.0899616456292717,0.132230206445204,0.247196855389652
"Capers","","World","2013",19757918,277946312,2625756,3170254,2883011,3301102,NA,NA,NA,NA,95421.558641,0.0216888614876904,0.00430098755378797,NA,0.136577450810758,0.162567299852237
"Carambola","","World","2010",2900373,20215994,762573,644135,580010,353614,65.96,28,0.34,0.33,10294.620887,0.00183068004453481,0.000740996858631531,0.0204859562753971,0.0147344676017174,0.0377921007802808
"Carambola","","World","2011",3164798,20843720,811232,755461,646342,399423,68.08,29,0.35,0.34,12555.026886,0.00191770105941687,0.00084087524176915,0.0211484896730925,0.0179698078764688,0.0418768738507474
"Carambola","","World","2012",3194968,22546163,925943,995019,820875,525894,70.36,30,0.36,0.35,13363.450215,0.00203482565571631,0.00107793484929399,0.0218447977262865,0.0191269117580367,0.0440844699893336
"Carambola","","World","2013",3207702,23243400,976575,1180320,841345,584348,NA,NA,NA,NA,13489.645919,0.00208285952382926,0.00121417427499214,NA,0.0193075368509769,0.0226045706497983
"Carapa","","World","2010",1625481,2850441,455710,558018,421025,363968,0.34,1,0.07,0.09,992.579453,0.000468596705822351,0.000624239354690132,0.00101425052024133,0.00142036858492986,0.00352745516568367
"Carapa","","World","2011",1651134,3330732,481585,594953,660991,413367,0.38,1,0.08,0.09,1499.413426,0.00050460614922614,0.00071438508666156,0.00106178111344679,0.00214580479691329,0.00442657714624777
"Carapa","","World","2012",1695971,3624339,382163,545902,561933,463546,0.38,1,0.08,0.09,1641.548556,0.000531664508825354,0.000683187518659089,0.00106178111344679,0.00234924413955769,0.00462587728048892
"Carapa","","World","2013",1727446,3728159,416629,749535,683806,650727,NA,NA,NA,NA,1670.582322,0.000543935598752269,0.000912418222772148,NA,0.00239080044073061,0.00384715426225502
"Cardamoms","","World","2010",295642,66669,60659,633089,66312,628118,1.8,6,0.19,0.16,145.672326,5.54819188044749e-05,0.000676711620431019,0.00279491119491948,0.000208182482889213,0.00373528721704419
"Cardamoms","","World","2011",304119,73974,67051,828925,69945,742976,2.09,7,0.23,0.19,173.549278,5.74290653953497e-05,0.000838230831682803,0.00331217013458081,0.000248083025350528,0.0044559130570095
"Cardamoms","","World","2012",320044,91402,75902,744627,84199,719351,2.04,7,0.22,0.19,196.936753,6.1330516207686e-05,0.000787285453160909,0.0032625286254067,0.000281557737338426,0.00439270233211372
"Cardamoms","","World","2013",335363,96243,80334,680181,87083,663201,NA,NA,NA,NA,279.991983,6.42997380786645e-05,0.000726041759230994,NA,0.000400435465837917,0.00119077696314758
"Carneros Yucca","","World","2010",375939,276134,NA,NA,NA,NA,NA,NA,NA,NA,83.921461,8.31460292778092e-05,NA,NA,0.00011979789152659,0.000202943920804399
"Carneros Yucca","","World","2011",382836,281306,NA,NA,NA,NA,NA,NA,NA,NA,102.302727,8.46795456668616e-05,NA,NA,0.000146107169690348,0.000230786715357209
"Carneros Yucca","","World","2012",389075,284142,NA,NA,NA,NA,NA,NA,NA,NA,93.506102,8.59456444038004e-05,NA,NA,0.000133516477948698,0.000219462122352498
"Carneros Yucca","","World","2013",387491,285396,NA,NA,NA,NA,NA,NA,NA,NA,89.382532,8.57539534196683e-05,NA,NA,0.000127614373591048,0.000213368327010716
"Caroa","","World","2010",375939,276134,NA,NA,NA,NA,NA,NA,NA,NA,83.921461,8.31460292778092e-05,NA,NA,0.00011979789152659,0.000202943920804399
"Caroa","","World","2011",382836,281306,NA,NA,NA,NA,NA,NA,NA,NA,102.302727,8.46795456668616e-05,NA,NA,0.000146107169690348,0.000230786715357209
"Caroa","","World","2012",389075,284142,NA,NA,NA,NA,NA,NA,NA,NA,93.506102,8.59456444038004e-05,NA,NA,0.000133516477948698,0.000219462122352498
"Caroa","","World","2013",387491,285396,NA,NA,NA,NA,NA,NA,NA,NA,89.382532,8.57539534196683e-05,NA,NA,0.000127614373591048,0.000213368327010716
"Carobs","","World","2010",91921,184159,NA,NA,NA,NA,283.67,71,3.79,0.59,91.774682,2.79498974037306e-05,NA,0.0864408064195493,0.000131038280288194,0.0865997945972412
"Carobs","","World","2011",88738,195654,NA,NA,NA,NA,286.58,71,3.82,0.6,81.798409,2.81546455456209e-05,NA,0.0872342249425398,0.000116759147316908,0.0873791387354023
"Carobs","","World","2012",85575,170926,NA,NA,NA,NA,296.09,73,3.93,0.61,66.948213,2.5981875010143e-05,NA,0.0899616456292717,9.5503922712121e-05,0.090083131426994
"Carobs","","World","2013",85175,152863,NA,NA,NA,NA,NA,NA,NA,NA,65.464167,2.47253514095332e-05,NA,NA,9.33797937744399e-05,0.000118105145183973
"Carrots","","World","2010",1168725,34956864,2029250,952662,2171953,959892,283.67,71,3.79,0.59,10765.01962,0.00249994554575108,0.0017079165236884,0.0864408064195493,0.015407753713478,0.106056422202467
"Carrots","","World","2011",1204414,36565572,2227002,1114323,2301932,1110407,286.58,71,3.82,0.6,12572.877126,0.00261186391803512,0.0019256447160544,0.0872342249425398,0.0179953570921458,0.109767090668775
"Carrots","","World","2012",1192622,37291861,2179163,1089379,2273590,1102940,296.09,73,3.93,0.61,12749.252558,0.00265756308039415,0.00189618645703142,0.0899616456292717,0.0182478048996984,0.112763200066396
"Carrots","","World","2013",1141554,38033338,2351989,1250679,2371111,1220152,NA,NA,NA,NA,14694.028918,0.00269746369072474,0.00208602377175703,NA,0.0210313815163221,0.0258148689788039
"Cashews","","World","2010",5822507,5958751,833195,2565198,1084720,2757156,6.02,15,0.4,1.15,3625.838178,0.00139922251200494,0.00309477643230092,0.0116592407274172,0.00518937645811816,0.0213426161298413
"Cashews","","World","2011",6307249,6343465,1203393,3874087,1414808,4157421,6.34,16,0.42,1.24,4730.590465,0.00150839684933461,0.00462313728485658,0.0124759456850357,0.00677061875235029,0.0253780985715772
"Cashews","","World","2012",6423682,6325362,1577818,3883074,1510343,4250612,6.39,16,0.42,1.23,4269.234118,0.00152735613815607,0.00475797843376945,0.0124246190767602,0.0061102750923522,0.0248202287410379
"Cashews","","World","2013",6628341,6377558,1636109,3910892,1764870,3827430,NA,NA,NA,NA,4090.093426,0.00156620414179337,0.00459671209607694,NA,0.00585386934226534,0.0120167855801356
"Cassava","","World","2010",19726464,240783482,34366256,4577657,32201849,4083271,37.97,36,0.24,0.06,38745.865699,0.0192406623644978,0.0158086891943128,0.0134282498657337,0.0554570007430196,0.103934602167564
"Cassava","","World","2011",20637545,253511158,34974213,5808587,34599699,5424299,39.66,38,0.25,0.07,44122.138486,0.0202349336515615,0.0176568336091519,0.0141140649716674,0.0631521103310875,0.115157942563468
"Cassava","","World","2012",23276580,261524990,48361293,6983395,43566767,6063290,40.47,38,0.25,0.07,44360.207993,0.0212183882124327,0.0223921188729064,0.0142850491651286,0.0634928614459439,0.121388417696412
"Cassava","","World","2013",23682582,261591709,47016697,7070645,45695005,6529345,NA,NA,NA,NA,45371.26317,0.0212930340820295,0.022817865213623,NA,0.0649399941891728,0.109050893484825
"Castor bean","","World","2010",1532610,1741152,511767,784600,504418,712909,0.34,1,0.07,0.09,831.027652,0.000379610137661878,0.000949344122047735,0.00101425052024133,0.00118913797924878,0.00353234275919972
"Castor bean","","World","2011",2179891,2742188,468435,1063463,491250,1038288,0.38,1,0.08,0.09,1458.068754,0.000557424091239741,0.00125455465679484,0.00106178111344679,0.00208662778069268,0.00496038764217404
"Castor bean","","World","2012",1737223,2245950,562932,886402,580779,853511,0.38,1,0.08,0.09,1143.170216,0.0004482002346937,0.00109770883875698,0.00106178111344679,0.00163591055427297,0.00424360074117044
"Castor bean","","World","2013",1459013,1935477,581980,855910,707304,910057,NA,NA,NA,NA,883.604792,0.000379647074916495,0.00113763851316148,NA,0.00126439213210826,0.00278167772018623
"Ceara","","World","2010",NA,32652,NA,NA,NA,NA,NA,NA,NA,NA,22.953075,NA,NA,NA,3.25332696844715e-05,3.25332696844715e-05
"Ceara","","World","2011",NA,38803,NA,NA,NA,NA,NA,NA,NA,NA,38.705732,NA,NA,NA,5.5080195169978e-05,5.5080195169978e-05
"Ceara","","World","2012",NA,48204,NA,NA,NA,NA,NA,NA,NA,NA,51.78589,NA,NA,NA,7.3801947809209e-05,7.3801947809209e-05
"Ceara","","World","2013",NA,51957,NA,NA,NA,NA,NA,NA,NA,NA,58.259854,NA,NA,NA,8.30681931101669e-05,8.30681931101669e-05
"Celery","","World","2010",18400753,259721091,2399248,2480279,3251236,3268037,283.67,71,3.79,0.59,77665.050267,0.0202560334868228,0.00396200964792665,0.0864408064195493,0.111162394087861,0.22182124364216
"Celery","","World","2011",18372783,260792753,2608363,2709243,3375853,3295271,286.58,71,3.82,0.6,89418.891726,0.0203216347457621,0.00414792209907024,0.0872342249425398,0.127985777441192,0.239689559228564
"Celery","","World","2012",19028297,271900678,2451482,2586994,3002047,3004214,296.09,73,3.93,0.61,92384.308643,0.0211652109793667,0.00383979233580931,0.0899616456292717,0.132230206445204,0.247196855389652
"Celery","","World","2013",19757918,277946312,2625756,3170254,2883011,3301102,NA,NA,NA,NA,95421.558641,0.0216888614876904,0.00430098755378797,NA,0.136577450810758,0.162567299852237
"Cherimoya","","World","2010",2900373,20215994,762573,644135,580010,353614,65.96,28,0.34,0.33,10294.620887,0.00183068004453481,0.000740996858631531,0.0204859562753971,0.0147344676017174,0.0377921007802808
"Cherimoya","","World","2011",3164798,20843720,811232,755461,646342,399423,68.08,29,0.35,0.34,12555.026886,0.00191770105941687,0.00084087524176915,0.0211484896730925,0.0179698078764688,0.0418768738507474
"Cherimoya","","World","2012",3194968,22546163,925943,995019,820875,525894,70.36,30,0.36,0.35,13363.450215,0.00203482565571631,0.00107793484929399,0.0218447977262865,0.0191269117580367,0.0440844699893336
"Cherimoya","","World","2013",3207702,23243400,976575,1180320,841345,584348,NA,NA,NA,NA,13489.645919,0.00208285952382926,0.00121417427499214,NA,0.0193075368509769,0.0226045706497983
