species
NULL

#N/A 
2
;brynoia dioica
Pyrus takhtadzhianii
Pyrus turcomanica
Pyrus ussuriensis
Pyrus ussuriensiss
Pyrus uyematsuana
Pyrus vallis-demonis
Pyrus variolosa
Pyrus voronovii
Pyrus vsevolodi
Pyrus vsevolodii
Pyrus xerophila
Pyrus zangezura
Quadrella cynophallophora
Quadrella incana
Quadrella indica
Quadrella odoratissima
Quamoclit coccinea
Quaqua incarnata
Quararibea cordata
Quassia gabonensis
Quassia sp.
Quassia undulata
Quaternella ephedroides
Queenslandiella hyalina
Quercus acuta
Quercus acutissima
Quercus agrifolia
Quercus alba
Quercus aliena
Quercus arkansana
Quercus austrina
Quercus baloot
Quercus bicolor
Quercus boyntonii
Quercus castaneifolia
Quercus cerris
Quercus coccifera
Quercus coccinea
Quercus dentata
Quercus durandii
Quercus ellipsoidalis
Quercus falcata
Quercus frainetto
Quercus fusiformis
Quercus gambelii
Quercus georgiana
Quercus glauca
Quercus hartwissiana
Quercus hemisphaerica
Quercus hybr.
Quercus hybrid
Quercus iberica
Quercus ilex
Quercus ilicifolia
Quercus imbricaria
Quercus kelloggii
Quercus laevis
Quercus laurifolia
Quercus leucotrichophora
Quercus longipes
Quercus lyrata
Quercus macranthera
Quercus macrocarpa
Quercus marilandica
Quercus michauxii
Quercus mongolica
Quercus montana
Quercus muehlenbergii
Quercus nigra
Quercus oglethorpensis
Quercus palustris
Quercus petraea
Quercus phellos
Quercus phillyraeoides
Quercus prinoides
Quercus pubescens
Quercus pyrenaica
Quercus robur
Quercus rubra
Quercus salicina
Quercus saulii
Quercus serrata
Quercus shumardii
Quercus spp.
Quercus stellata
Quercus texana
Quercus turneri
Quercus variabilis
Quercus velutina
Quercus virginiana
Quercus wislizeni
Quercus wutaishanica
Quercus x
Quesnelia marmorata
Quesnelia sp.
Quesnelia testudo
Quillaja saponaria
Quinchamalium chilense
Quincula lobata
Quintinia sieberi
Quintinia verdonii
Quisqualis littorea
R-brassica sp.
Rabiea cibdela
Radamaea latifolia
Radamaea montana
Radamaea perrieri
Radermachera gigantea
Radermachera hainanensis
Radermachera microcalyx
Radermachera quadripinnata
Radermachera sinica
Radiola linoides
Radyera farragei
Radyera urens
Rafenaldia primuloides
Raffenaldia primuloides
Rafinesquia neomexicana
Rafnia amplexicaulis
Rafnia angulata
Rafnia vlokii
Rahpanus sativus
Rainiera stricta
Ramirezella strobilophora
Ramonda myconi
Ramonda nathaliae
Ramonda pyrenaica
Ramonda serbica
Ramosmania rodriguesi
Randia aculeata
Randia capitata
Randia hidalgensis
Randia moorei
Randia nelsonii
Randia sp.
Randia spp.
Randia thurberi
Rangaeris amaniensis
Ranunculus abortivus
Ranunculus acaulis
Ranunculus acer
Ranunculus acetosellifolius
Ranunculus aconitifolius
Ranunculus acris
Ranunculus alismifolius
Ranunculus alpestris
Ranunculus amphitrichus
Ranunculus andersonii
Ranunculus anemoneus
Ranunculus aquatilis
Ranunculus arvensis
Ranunculus asiaticus
Ranunculus auricomus
Ranunculus baidarae
Ranunculus biternatus
Ranunculus breyninus
Ranunculus buhsei
Ranunculus bulbosus
Ranunculus californicus
Ranunculus cantoniensis
Ranunculus cappadocicus
Ranunculus caucasicus
Ranunculus chius
Ranunculus circinatus
Ranunculus constantinopolitanus
Ranunculus cordiger
Ranunculus cornutus
Ranunculus cortusifolius
Ranunculus crassifolius
Ranunculus crassipes
Ranunculus crenatus
Ranunculus cuneatus
Ranunculus cymbalaria
Ranunculus decurvus
Ranunculus demissus
Ranunculus dilatatus
Ranunculus diminutus
Ranunculus dzhavakheticus
Ranunculus eichlerianus
Ranunculus elegans
Ranunculus eschscholtzii
Ranunculus fascicularis
Ranunculus ficaria
Ranunculus flabellaris
Ranunculus flammula
Ranunculus georgicus
Ranunculus glaberrimus
Ranunculus glacialis
Ranunculus gouanii
Ranunculus gracilipes
Ranunculus gramineus
Ranunculus graniticola
Ranunculus gregarius
Ranunculus gunnianus
Ranunculus hamatosetosus
Ranunculus hederaceus
Ranunculus hybridus
Ranunculus hydrophilus
Ranunculus hyperboreus
Ranunculus illyricus
Ranunculus inamoenus
Ranunculus inundatus
Ranunculus japonicus
Ranunculus kykkoensis
Ranunculus lanuginosus
Ranunculus lappaceus
Ranunculus lateriflorus
Ranunculus lingua
Ranunculus lobbii
Ranunculus lyallii
Ranunculus maclovianus
Ranunculus macounii
Ranunculus macrophyllus
Ranunculus marginatus
Ranunculus micranthus
Ranunculus millanii
Ranunculus millefolius
Ranunculus montanus
Ranunculus muelleri
Ranunculus multifidus
Ranunculus muricatus
Ranunculus nanus
Ranunculus neapolitanus
Ranunculus nemorosifolius
Ranunculus occidentalis
Ranunculus omiophyllus
Ranunculus ophioglossifolius
Ranunculus oreophilus
Ranunculus orthorhynchus
Ranunculus oxyspermus
Ranunculus pachycarpus
Ranunculus paludosus
Ranunculus papulentus
Ranunculus parnassifolius
Ranunculus parviflorus
Ranunculus pascuinus
Ranunculus paucidentatus
Ranunculus pedatus
Ranunculus peduncularis
Ranunculus peltatus
Ranunculus penicillatus
Ranunculus pentandrus
Ranunculus pimpinellifolius
Ranunculus pinardii
Ranunculus platanifolius
Ranunculus polyanthemos
Ranunculus prasinus
Ranunculus pseudomontanus
Ranunculus pseudotrullifolius
Ranunculus pyrenaeus
Ranunculus raddeanus
Ranunculus recurvatus
Ranunculus reflexus
Ranunculus regelianus
Ranunculus repens
Ranunculus reptans
Ranunculus revellierii
Ranunculus robertsonii
Ranunculus sardous
Ranunculus scapiger
Ranunculus sceleratus
Ranunculus seguieri
Ranunculus serbicus
Ranunculus sericocephalus
Ranunculus serpens
Ranunculus sessiliflorus
Ranunculus sieboldii
Ranunculus sprunerianus
Ranunculus strigulosus
Ranunculus thora
Ranunculus transcaucasicus
Ranunculus trichophyllus
Ranunculus trigonus
Ranunculus trilobus
Ranunculus tripartitus
Ranunculus trullifolius
Ranunculus uncinatus
Ranunculus velutinus
Ranunculus victoriensis
Ranunculus weyleri
Ranzania japonica
Raoulia albosericea
Raoulia apice-nigra
Raoulia glabra
Raoulia subsericea
Rapanea gilliana
Rapanea melanophloeos
Rapanea myricoides
Rapanea sp.
Raphanobrassica sp.
Raphanus alba
Raphanus caudatus
Raphanus confusus
Raphanus maritimus
Raphanus raphanistrum
Raphanus rostratus
Raphanus rubra
Raphanus sativus
Raphanus sp.
Raphanus spp.
Raphia farinifera
Raphidiocystis chrysocoma
Raphionacme caerulea
Raphionacme lucens
Rapistrum perenne
Rapistrum rugosum
Rapistrum sp.
Rapona tiliifolia
Raspalia trigyna
Ratibida columnifera
Ratibida peduncularis
Ratibida pinnata
Raukaua anomalus
Raukaua laetevirens
Rauvolfia caffra
Rauvolfia mannii
Rauvolfia media
Rauvolfia mombasiana
Rauvolfia mombassiana
Rauvolfia nitida
Rauvolfia serpentina
Rauvolfia sp.
Rauvolfia tetraphylla
Rauvolfia verticillata
Rauvolfia viridis
Rauvolfia vomitoria
Rauwolfia canescens
Ravenala madagascariensis
Ravenea spp.
Ravenea xerophila
Ravenia urbanii
Ravensara crassifolia
Rawsonia lucida
Rayjacksonia phyllocephala
Razafimandimbisonia minor
Reaumuria alternifolia
Reaumuria hirtella
Reaumuria songarica
Reaumuria soongorica
Reboudia erucarioides
Reboudia pinnata
Rebutia minuscula
Redfieldia flexuosa
Reevesia glaucophylla
Reevesia pubescens
Rehmannia elata
Reichardia gaditana
Reichardia glauca
Reichardia intermedia
Reichardia picroides
Reichardia tingitana
Reineckea carnea
Reinhardtia paiewonskiana
Reinhardtia spp.
Reissantia angustipetala
Reissantia buchananii
Reissantia indica
Reissantia parviflora
Relhania fruticosa
Relhania pungens
Relhania rotundifolia
Renanthera bella
Renanthera sp.
Renealmia jamaicensis
Requienia pseudosphaerosperma
Requienia sphaerosperma
Reseda alba
Reseda amblycarpa
Reseda aucheri
Reseda barrelieri
Reseda boissieri
Reseda complicata
Reseda crystallina
Reseda decursiva
Reseda glauca
Reseda globulosa
Reseda gredensis
Reseda lanceolata
Reseda lutea
Reseda luteola
Reseda microcarpa
Reseda migiurtinorum
Reseda odorata
Reseda paui
Reseda phyteuma
Reseda scoparia
Reseda sp.
Reseda sphenocleoides
Reseda spp.
Reseda stricta
Reseda suffruticosa
Reseda undata
Reseda villosa
Reseda virgata
Restio bifidus
Restio bifurcus
Restio capensis
Restio dispar
Restio duthieae
Restio egregius
Restio festuciformis
Restio filiformis
Restio leptoclados
Restio monanthos
Restio pachystachyus
Restio paniculatus
Restio quadratus
Restio quinquefarius
Restio sieberi
Restio strobilifer
Restio subverticillatus
Restio triticeus
Restio virgeus
Retama monosperma
Retama raetam
Retama rhodorhizoides
Retama sphaerocarpa
Retanilla stricta
Retanilla trinervia
Retrophyllum comptonii
Retrophyllum minus
Reutealis trisperma
Reyesia chilensis
Reyesia juniperoides
Reynosia septentrionalis
Reynosia uncinata
Reynoutria japonica
Reynoutria multiflora
Reynoutria sachalinensis
Reynoutria weyrichii
Rhachicallis americana
Rhagadiolus edulis
Rhagadiolus stellatus
Rhagodia candolleana
Rhagodia crassifolia
Rhagodia drummondii
Rhagodia eremaea
Rhagodia parabolica
Rhagodia preissii
Rhagodia spinescens
Rhagodia ulicina
Rhamnella franguloides
Rhamnus alaternus
Rhamnus alnifolia
Rhamnus alpina
Rhamnus caroliniana
Rhamnus cathartica
Rhamnus catharticus
Rhamnus cordata
Rhamnus crenata
Rhamnus crenulata
Rhamnus crocea
Rhamnus davurica
Rhamnus disperma
Rhamnus erythroxyloides
Rhamnus erythroxylum
Rhamnus frangula
Rhamnus glandulosa
Rhamnus glaucophylla
Rhamnus ilicifolia
Rhamnus imeretina
Rhamnus integrifolia
Rhamnus japonica
Rhamnus koraiensis
Rhamnus lamprophylla
Rhamnus lanceolata
Rhamnus ludovici-salvatoris
Rhamnus lycioides
Rhamnus microcarpa
Rhamnus napalensis
Rhamnus nigricans
Rhamnus oleoides
Rhamnus palaestina
Rhamnus palasii
Rhamnus pallasi
Rhamnus pallasii
Rhamnus persicifolia
Rhamnus prinioides
Rhamnus prinoides
Rhamnus pumila
Rhamnus purpurea
Rhamnus saxatilis
Rhamnus sp.
Rhamnus spathulifolia
Rhamnus spp.
Rhamnus staddo
Rhamnus ussuriensis
Rhamnus utilis
Rhamnus virgata
Rhamnus yoshinoi
Rhamphicarpa australiensis
Rhamphicarpa fistulosa
Rhamphicarpa medwedewii
Rhaphidophyton regelii
Rhaphiodon echinus
Rhaphiolepis umbellata
Rhaphithamnus spinosus
Rhaphithamnus venustus
Rhapis excelsa
Rhaponticum australe
Rhaponticum bicknellii
Rhaponticum cartamoides
Rhaponticum carthamoides
Rhaponticum coniferum
Rhaponticum heleniifolium
Rhaponticum integrifolium
Rhaponticum lyratum
Rhaponticum pulchrum
Rhaponticum repens
Rhaponticum scariosum
Rhaponticum sibiricum
Rhaponticum uniflorum
Rhazya stricta
Rheedia macrophylla
Rheum alexandrae
Rheum altaicum
Rheum australe
Rheum compactum
Rheum cordatum
Rheum crassinervium
Rheum crispum
Rheum delavayi
Rheum hybr.
Rheum hybridum
Rheum macrocarpum
Rheum maculatum
Rheum maximowiczii
Rheum moorcroftianum
Rheum nobile
Rheum officinale
Rheum palaestinum
Rheum palmatum
Rheum reticulatum
Rheum rhabarbarum
Rheum rhaponticum
Rheum rhaposticum
Rheum ribes
Rheum sp.
Rheum spiciforme
Rheum spp.
Rheum tanguticum
Rheum tataricum
Rheum tibeticum
Rheum undulatum
Rheum webbianum
Rheum wittrockii
Rheum x
Rhexia alifanus
Rhexia lutea
Rhexia mariana
Rhexia nashii
Rhexia petiolata
Rhexia virginica
Rhigozum brevispinosum
Rhigozum madagascariense
Rhigozum obovatum
Rhigozum trichotomum
Rhigozum zambesiacum
Rhinacanthus gracilis
Rhinacanthus nasutus
Rhinactinidia popovii
Rhinanthus alectorolophus
Rhinanthus angustifolius
Rhinanthus apuanus
Rhinanthus arectorolophus
Rhinanthus borbasii
Rhinanthus colchicus
Rhinanthus crista
Rhinanthus glacialis
Rhinanthus groenlandicus
Rhinanthus major
Rhinanthus mediterraneus
Rhinanthus minor
Rhinanthus ovifugus
Rhinanthus pubescens
Rhinanthus pulcher
Rhinanthus serotinus
Rhinanthus sp.
Rhinanthus spp.
Rhinanthus subulatus
Rhinephyllum broomii
Rhipidoglossum curvatum
Rhipidoglossum rutilum
Rhipidoglossum stolzii
Rhipidoglossum xanthopollinium
Rhipogonum album
Rhipogonum scandens
Rhipsalis baccifera
Rhipsalis cereuscula
Rhipsalis dissimilis
Rhipsalis floccosa
Rhipsalis grandiflora
Rhipsalis pachyptera
Rhipsalis russellii
Rhipsalis salicarria
Rhipsalis trigona
Rhipsalis virgata
Rhizobotrya alpina
Rhizomatous lucerne
Rhodamnia argentea
Rhodamnia rubescens
Rhodanthe anthemoides
Rhodanthe charsleyae
Rhodanthe chlorocephala
Rhodanthe corymbiflora
Rhodanthe floribunda
Rhodanthe humboldtiana
Rhodanthe laevis
Rhodanthe microglossa
Rhodanthe moschata
Rhodanthe oppositifolia
Rhodanthe polygalifolia
Rhodanthe pygmaea
Rhodanthe stricta
Rhodanthe stuartiana
Rhodanthe tietkensii
Rhodanthe troedelii
Rhodanthe uniflora
Rhodiola arctica
Rhodiola integrifolia
Rhodiola kirilowii
Rhodiola rectiformis
Rhodiola rhodantha
Rhodiola rosea
Rhodocoma capensis
Rhodocoma fruticosa
Rhodocoma gigantea
Rhododendron a.r.
Rhododendron aberconwayi
Rhododendron adenogynum
Rhododendron adenopodum
Rhododendron adenosum
Rhododendron aganniphum
Rhododendron agastum
Rhododendron alabamense
Rhododendron albertsenianum
Rhododendron albiflorum
Rhododendron albrechtii
Rhododendron alutaceum
Rhododendron ambiguum
Rhododendron amesiae
Rhododendron annae
Rhododendron anthopogon
Rhododendron anwheiense
Rhododendron aperantum
Rhododendron arborescens
Rhododendron arboreum
Rhododendron argipeplum
Rhododendron argyrophylla
Rhododendron argyrophyllum
Rhododendron atlanticum
Rhododendron augustinii
Rhododendron aureum
Rhododendron auriculatum
Rhododendron auritum
Rhododendron austrinum
Rhododendron baileyi
Rhododendron bainbridgeanum
Rhododendron balangense
Rhododendron balfourianum
Rhododendron barbatum
Rhododendron basilicum
Rhododendron beesianum
Rhododendron bhutanense
Rhododendron brachyanthum
Rhododendron brachycarpum
Rhododendron bracteatum
Rhododendron bureavii
Rhododendron burmanicum
Rhododendron calendulaceum
Rhododendron calophytum
Rhododendron calostrotum
Rhododendron camelliiflorum
Rhododendron campanulatum
Rhododendron campylocarpum
Rhododendron campylogynum
Rhododendron camtschaticum
Rhododendron canadense
Rhododendron canescens
Rhododendron capitatum
Rhododendron carneum
Rhododendron carolinianum
Rhododendron catacosmum
Rhododendron catawbiense
Rhododendron caucasicum
Rhododendron cephalanthum
Rhododendron cerasinum
Rhododendron chamaethomsonii
Rhododendron championae
Rhododendron charitopes
Rhododendron charles
Rhododendron ciliatum
Rhododendron cinnabarinum
Rhododendron citriniflorum
Rhododendron clementinae
Rhododendron collettianum
Rhododendron concinnum
Rhododendron coryanum
Rhododendron coxianum
Rhododendron cumberlandense
Rhododendron cuneatum
Rhododendron cyanocarpum
Rhododendron dalhousiae
Rhododendron dauricum
Rhododendron davidsonianum
Rhododendron decorum
Rhododendron degronianum
Rhododendron delavayi
Rhododendron dendrocharis
Rhododendron detonsum,
Rhododendron dianthosum
Rhododendron dichroanthum
Rhododendron dilatatum
Rhododendron duclouxii
Rhododendron eclecteum
Rhododendron edgarianum,
Rhododendron edgeworthii
Rhododendron elegantulum
Rhododendron elliottii
Rhododendron eriocarpum
Rhododendron erosum
Rhododendron eudoxum
Rhododendron eurysiphon
Rhododendron exasperatum
Rhododendron faberi
Rhododendron faithae
Rhododendron falconeri
Rhododendron fastigiatum
Rhododendron ferrugineum
Rhododendron flavidum
Rhododendron fletcherianum
Rhododendron flinckii
Rhododendron floccigerum
Rhododendron floribundum
Rhododendron florulentum
Rhododendron formosanum
Rhododendron formosum
Rhododendron forrestii
Rhododendron fortunei
Rhododendron fragariflorum
Rhododendron fulgens
Rhododendron fulvum
Rhododendron galactinum
Rhododendron gandavense
Rhododendron genestierianum
Rhododendron geraldii,
Rhododendron glaucophyllum
Rhododendron glischroides
Rhododendron griersonianum
Rhododendron griffithianum
Rhododendron groenlandicum
Rhododendron habrotrichum
Rhododendron haematodes
Rhododendron hanceanum
Rhododendron hancockii
Rhododendron haofui
Rhododendron heliolepis
Rhododendron hemitrichotum
Rhododendron hemsleyanum
Rhododendron hippophaeoides
Rhododendron hirsitum
Rhododendron hirsutum
Rhododendron hirtipes
Rhododendron hodgsonii
Rhododendron hongkongense
Rhododendron hookeri
Rhododendron hunanense
Rhododendron hunnewellianum
Rhododendron hybr.
Rhododendron hybrid
Rhododendron hybrid-r.yunnanense
Rhododendron hybride
Rhododendron hylaeum
Rhododendron hyperythrum
Rhododendron hypoleucum
Rhododendron impeditum
Rhododendron indicum
Rhododendron insigne
Rhododendron intermedium,
Rhododendron intricatum
Rhododendron irroratum
Rhododendron johnstoneanum
Rhododendron kaempferi
Rhododendron kanehirae
Rhododendron keiskei
Rhododendron kendrickii
Rhododendron kesangiae
Rhododendron keysii
Rhododendron kiusianum
Rhododendron kosterianum
Rhododendron kwantungense
Rhododendron lacteum
Rhododendron lanatum
Rhododendron lapponicum
Rhododendron ledebourii
Rhododendron lepidostylum
Rhododendron lepidotum
Rhododendron leptothrium
Rhododendron leucaspis
Rhododendron levinei
Rhododendron liliiflorum
Rhododendron lindleyi
Rhododendron lochae
Rhododendron longesquamatum
Rhododendron longistylum
Rhododendron loniceriflorum
Rhododendron lukiangense
Rhododendron luteiflorum
Rhododendron lutescens
Rhododendron luteum
Rhododendron lyi
Rhododendron macabeanum
Rhododendron macrophyllum
Rhododendron macrosepalum
Rhododendron maculiferum
Rhododendron maddenii
Rhododendron makinoi
Rhododendron mallotum
Rhododendron mariae
Rhododendron mariesii
Rhododendron maximum
Rhododendron megeratum
Rhododendron mekongense
Rhododendron mengtszense
Rhododendron micranthum
Rhododendron microgynum
Rhododendron mimetes
Rhododendron minus
Rhododendron molle
Rhododendron mollis
Rhododendron montroseanum
Rhododendron moulmainense
Rhododendron moupinense
Rhododendron mucronatum
Rhododendron mucronulatum
Rhododendron myrtifolium
Rhododendron nain
Rhododendron nakaharae
Rhododendron nakaharai
Rhododendron nakotiltum
Rhododendron neoglandulosum
Rhododendron neriiflorum
Rhododendron nigroglandulosum
Rhododendron nikomontanum,
Rhododendron nipponicum
Rhododendron nitidulum
Rhododendron niveum
Rhododendron noriakianum
Rhododendron nudipes
Rhododendron nuttallii
Rhododendron obtusum
Rhododendron occidentale
Rhododendron oldhamii
Rhododendron oligocarpum
Rhododendron orbiculare
Rhododendron oreodoxa
Rhododendron oreotrephes
Rhododendron orthocladum
Rhododendron ovatum
Rhododendron pachysanthum
Rhododendron pachytrichum
Rhododendron pemakoense
Rhododendron pendulum
Rhododendron pentaphyllum
Rhododendron periclymenoides
Rhododendron phaeochrysum
Rhododendron piercei
Rhododendron pilosum
Rhododendron pinetorum
Rhododendron pingianum
Rhododendron pleistanthum
Rhododendron pocophorum
Rhododendron polycladum
Rhododendron polylepis
Rhododendron ponticum
Rhododendron praecox
Rhododendron praestans
Rhododendron praevernum
Rhododendron prattii
Rhododendron preptum
Rhododendron primuliflorum
Rhododendron principis
Rhododendron prinophyllum
Rhododendron pronum
Rhododendron proteoides
Rhododendron protistum
Rhododendron pruniflorum
Rhododendron prunifolium
Rhododendron przewalskii
Rhododendron pseudochrysanthum
Rhododendron pubescens
Rhododendron pumilum
Rhododendron punctatum
Rhododendron purdomii
Rhododendron quinquefolium
Rhododendron racemosum
Rhododendron recurvoides
Rhododendron repens
Rhododendron reticulatum
Rhododendron rex
Rhododendron rigidum
Rhododendron ripense
Rhododendron ririei
Rhododendron rivulare
Rhododendron roxieanum
Rhododendron rubiginosum
Rhododendron rubropilosum
Rhododendron rufulum
Rhododendron rufum
Rhododendron rupicola
Rhododendron russatum
Rhododendron saluenense
Rhododendron sanctum
Rhododendron sanguineum
Rhododendron sargentianum
Rhododendron sataense
Rhododendron scabrifolium
Rhododendron scabrum
Rhododendron schlippenbachii
Rhododendron scopulorum
Rhododendron searsiae
Rhododendron selense
Rhododendron semibarbatum
Rhododendron serpyllifolium
Rhododendron setosum
Rhododendron sherriffii
